ID Caso,ID Caso Relacionado,Año,Mes,Día,Código DANE de Municipio,Municipio,Departamento,Región,Modalidad,Presunto Responsable,Descripción Presunto Responsable,Abandono o Despojo Forzado de Tierras,Amenaza o Intimidación,Ataque Contra Misión Médica,Confinamiento o Restricción a la Movilidad,Desplazamiento Forzado,Extorsión,Lesionados Civiles,Pillaje,Tortura,Violencia Basada en Género,Otro Hecho Simultáneo,Total de Víctimas del Caso,Tipo de Armas,latitud-longitud
289543,,1993,3,24,05266,ENVIGADO,ANTIOQUIA,VALLE DE ABURRA,ATAQUE INDISCRIMINADO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.54686779 6.154394922)
289545,,1993,4,4,20011,AGUACHICA,CESAR,MAGDALENA MEDIO,DESCONOCIDA,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,,,7,ARMA DE FUEGO,POINT (-73.6227405 8.248735219)
289547,CR020316,1993,4,25,76834,TULUA,VALLE DEL CAUCA,CENTRO DEL VALLE,RETENCIÓN/EJECUCIÓN,GUERRILLA,FARC,0,0,0,0,0,0,0,0,1,,,5,ARMA DE FUEGO,POINT (-76.03250379 4.02840797)
289548,,1993,4,29,20011,AGUACHICA,CESAR,MAGDALENA MEDIO,RETENCIÓN/EJECUCIÓN,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-73.6227405 8.248735219)
289550,,1993,5,13,18094,BELEN DE LOS ANDAQUIES,CAQUETA,FLORENCIA Y AREA DE INFLUENCIA,ASALTO,GUERRILLA,FARC,0,0,0,0,1,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.90947504 1.536174657)
289551,,1993,5,14,05001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ASALTO,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.61103107 6.257590259)
289553,,1993,5,22,05585,PUERTO NARE,ANTIOQUIA,MAGDALENA MEDIO,REUNIÓN PÚBLICA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-74.57168877 6.219481089)
289554,,1993,5,23,76109,BUENAVENTURA,VALLE DEL CAUCA,ANDEN PACIFICO SUR,ATAQUE INDISCRIMINADO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-77.11872831 3.493340766)
289555,,1993,5,28,73686,SANTA ISABEL,TOLIMA,NORTE DEL TOLIMA,RUTA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.20069946 4.740827622)
289556,,1993,6,1,25754,SOACHA,CUNDINAMARCA,AREA METROPOLITANA DE BOGOTA,RUTA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,10,ARMA DE FUEGO,POINT (-74.24029696 4.581866267)
289557,,1993,6,2,13212,CORDOBA,BOLIVAR,MONTES DE MARIA,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-74.87760925 9.524068836)
289558,CR036084,1993,6,3,05615,RIONEGRO,ANTIOQUIA,ORIENTE ANTIOQUEÑO,RUTA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-75.41076052 6.150785807)
289559,,1993,6,10,66001,PEREIRA,RISARALDA,EJE CAFETERO,RETENCIÓN/EJECUCIÓN,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,1,,,4,ARMA DE FUEGO,POINT (-75.61611412 4.759565151)
289561,,1993,6,18,13440,MARGARITA,BOLIVAR,SUR DE BOLIVAR,RUTA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,8,ARMA DE FUEGO,POINT (-74.26443108 9.046189841)
289562,,1993,6,18,05042,SANTA FE DE ANTIOQUIA,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,1,,,5,ND,POINT (-75.826648 6.556484)
289565,,1993,6,22,05055,ARGELIA,ANTIOQUIA,ORIENTE ANTIOQUEÑO,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,1,0,0,0,1,0,0,1,1,,,4,ARMA DE FUEGO,POINT (-75.09469795 5.708114524)
289566,,1993,6,28,66001,PEREIRA,RISARALDA,EJE CAFETERO,RUTA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,4,ARMA CORTO PUNZANTE - ARMA DE FUEGO - ASFIXIA MEC NICA,POINT (-75.79579093 4.803662773)
289568,,1993,7,3,13212,CORDOBA,BOLIVAR,MONTES DE MARIA,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,1,0,1,0,0,,,4,ARMA DE FUEGO,POINT (-74.89445635 9.540047515)
289569,,1993,7,13,15757,SOCHA,BOYACA,ALTIPLANO CUNDIBOYACENSE,RETENCIÓN/EJECUCIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-72.68239784 5.960498836)
289570,,1993,7,22,05055,ARGELIA,ANTIOQUIA,ORIENTE ANTIOQUEÑO,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,0,1,0,0,0,0,0,0,4,,,4,ARMA DE FUEGO,POINT (-75.09469795 5.708114524)
289571,,1993,7,24,05088,BELLO,ANTIOQUIA,VALLE DE ABURRA,SICARIATO,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-75.555245 6.333587)
289572,,1993,7,25,44430,MAICAO,LA GUAJIRA,ALTA GUAJIRA,DESCONOCIDA,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-72.29500818 11.38157764)
289573,,1993,8,1,05665,SAN PEDRO DE URABA,ANTIOQUIA,URABA,SICARIATO,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-76.31664233 8.37915695)
289574,,1993,8,7,76834,TULUA,VALLE DEL CAUCA,CENTRO DEL VALLE,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-76.03250379 4.02840797)
289575,,1993,8,19,19364,JAMBALO,CAUCA,NORTE DEL CAUCA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,4,,,4,ARMA DE FUEGO - MATERIAL INCENDIARIO,POINT (-76.31124919 2.84981013)
289576,,1993,8,29,76520,PALMIRA,VALLE DEL CAUCA,SUR DEL VALLE,DESCONOCIDA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-76.22779972 3.558392876)
289577,CR2017289577,1993,9,5,44001,RIOHACHA,LA GUAJIRA,SIERRA NEVADA DE SANTA MARTA,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS DE HERNÁN GIRALDO,0,0,0,0,0,0,1,0,0,,,6,ARMA DE FUEGO,POINT (-72.95876315 11.24297214)
289578,,1993,9,5,05088,BELLO,ANTIOQUIA,VALLE DE ABURRA,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-75.555245 6.333587)
289579,,1993,9,17,05234,DABEIBA,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,RETÉN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-76.31426328 6.992243782)
289580,,1993,10,2,05001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ASALTO,OTRO ¿CUÁL?,NO APLICA,0,0,0,0,0,0,14,0,0,,,12,ARMA DE FUEGO,POINT (-75.61103107 6.257590259)
289581,,1993,10,4,86571,PUERTO GUZMAN,PUTUMAYO,MEDIO PUTUMAYO,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,7,ARMA DE FUEGO,POINT (-75.88022978 0.746432215)
289582,CR009011,1993,10,5,76616,RIOFRIO,VALLE DEL CAUCA,CENTRO DEL VALLE,FALSO POSITIVO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,0,0,4,,,13,ARMA DE FUEGO,POINT (-76.35856135 4.051941435)
289583,,1993,10,6,05088,BELLO,ANTIOQUIA,VALLE DE ABURRA,ASALTO,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.58973588 6.358841086)
289584,,1993,10,18,44420,LA JAGUA DEL PILAR,LA GUAJIRA,SERRANIA DEL PERIJA,RETENCIÓN/EJECUCIÓN,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,1,1,0,0,1,0,0,0,4,,,4,ND,POINT (-73.07209193 10.4580941)
289586,,1993,10,26,05495,NECHI,ANTIOQUIA,LA MOJANA,ASALTO,GUERRILLA,NO IDENTIFICADA,0,1,0,0,0,0,0,1,1,,,8,ARMA DE FUEGO,POINT (-74.80889815 7.856182289)
289587,,1993,10,31,47189,CIENAGA,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,RETENCIÓN/EJECUCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-74.02500493 10.85754552)
289588,,1993,11,1,20710,SAN ALBERTO,CESAR,MAGDALENA MEDIO,RUTA,GRUPO PARAMILITAR,OTRO,1,1,0,0,1,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-73.47218888 7.769815987)
289589,,1993,11,3,05045,APARTADO,ANTIOQUIA,URABA,ATAQUE INDISCRIMINADO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,8,ND,POINT (-76.58236264 7.86047815)
289591,,1993,11,9,05861,VENECIA,ANTIOQUIA,SUROESTE ANTIOQUEÑO,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,5,,,5,ARMA DE FUEGO,POINT (-75.77722423 5.956576355)
289592,,1993,11,17,05837,TURBO,ANTIOQUIA,URABA,RUTA,GRUPO PARAMILITAR,OTRO,0,1,0,0,1,0,0,0,0,,,6,ARMA DE FUEGO,POINT (-76.6322473 7.996897954)
289593,,1993,11,21,05490,NECOCLI,ANTIOQUIA,URABA,RETÉN,GUERRILLA,DISIDENCIA EPL,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-76.67699588 8.493728551)
289594,,1993,11,22,05837,TURBO,ANTIOQUIA,URABA,RUTA,GUERRILLA,COORDINADORA GUERRILLERA SIMÓN BOLÍVAR,0,0,0,0,0,0,0,0,0,,,9,ARMA DE FUEGO,POINT (-76.6322473 7.996897954)
289595,CR013208,1993,11,22,05045,APARTADO,ANTIOQUIA,URABA,RETÉN,GUERRILLA,FARC,0,0,0,0,0,0,0,0,4,,,5,ARMA DE FUEGO,POINT (-76.66883746 7.864565017)
289597,,1993,11,22,05045,APARTADO,ANTIOQUIA,URABA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,8,ND,POINT (-76.58236264 7.86047815)
289598,CR2017289598,1993,11,24,05490,NECOCLI,ANTIOQUIA,URABA,INCURSIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,1,0,0,0,1,0,0,0,,,5,ARMA CORTO PUNZANTE - ARMA DE FUEGO,POINT (-76.7173995 8.632377633)
289599,,1993,11,25,05837,TURBO,ANTIOQUIA,URABA,INTERCEPTACIÓN,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,9,ARMA DE FUEGO,POINT (-76.71644711 7.934321468)
289600,CR2017289600,1993,11,28,19256,EL TAMBO,CAUCA,NORTE DEL CAUCA,RUTA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,11,ARMA DE FUEGO,POINT (-77.00511207 2.534488312)
289601,,1993,12,6,05147,CAREPA,ANTIOQUIA,URABA,RETÉN,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-76.64374657 7.757967437)
289602,,1993,12,7,05665,SAN PEDRO DE URABA,ANTIOQUIA,URABA,ASALTO,GUERRILLA,FARC,0,0,0,0,0,0,21,0,0,,,5,ARMA DE FUEGO - ARTEFACTO EXPLOSIVO,POINT (-76.31664233 8.37915695)
289603,,1993,12,7,05045,APARTADO,ANTIOQUIA,URABA,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-76.625135 7.883257)
289604,,1993,12,9,05837,TURBO,ANTIOQUIA,URABA,ASALTO,GRUPO ARMADO NO DIRIMIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-76.71644711 7.934321468)
289605,,1993,12,9,05837,TURBO,ANTIOQUIA,URABA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,OTRO,0,0,0,0,0,0,0,0,12,,,12,ARMA DE FUEGO,POINT (-76.71644711 7.934321468)
289606,,1993,12,19,05045,APARTADO,ANTIOQUIA,URABA,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,12,ND,POINT (-76.58236264 7.86047815)
289607,,1993,12,26,18094,BELEN DE LOS ANDAQUIES,CAQUETA,FLORENCIA Y AREA DE INFLUENCIA,RUTA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-75.90947504 1.536174657)
289608,,1993,12,26,05045,APARTADO,ANTIOQUIA,URABA,RETENCIÓN/EJECUCIÓN,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-76.58236264 7.86047815)
289609,,1993,12,29,05001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ASALTO,GUERRILLA,ELN,0,0,0,0,0,0,1,0,0,,,4,ARMA DE FUEGO,POINT (-75.61103107 6.257590259)
289610,,1993,12,30,73226,CUNDAY,TOLIMA,SUMAPAZ,RUTA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,13,ARMA DE FUEGO,POINT (-74.68936908 3.98252395)
289611,,1993,12,31,19001,POPAYAN,CAUCA,MACIZO COLOMBIANO,DESCONOCIDA,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-76.59194419 2.471704362)
289612,,1994,0,0,15660,SAN EDUARDO,BOYACA,ALTIPLANO CUNDIBOYACENSE,DESCONOCIDA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-73.04914067 5.234614686)
289614,,1994,1,1,05088,BELLO,ANTIOQUIA,VALLE DE ABURRA,ATAQUE INDISCRIMINADO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO - ARTEFACTO EXPLOSIVO,POINT (-75.58973588 6.358841086)
289615,,1994,1,3,81736,SARAVENA,ARAUCA,SARARE,FALSO POSITIVO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,0,1,1,,ESCUDO HUMANO,8,ARMA DE FUEGO,POINT (-71.69737096 7.032627821)
289616,,1994,1,5,25823,TOPAIPI,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,RETENCIÓN/EJECUCIÓN,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-74.28963994 5.355688386)
289618,,1994,1,8,20295,GAMARRA,CESAR,MAGDALENA MEDIO,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,7,,,7,ARMA DE FUEGO,POINT (-73.70649199 8.337726622)
289619,,1994,1,9,54001,CUCUTA,NORTE DE SANTANDER,AREA METROPOLITANA DE CUCUTA,RETENCIÓN/EJECUCIÓN,GUERRILLA,NO IDENTIFICADA,0,0,0,0,0,0,0,1,0,,,6,ARMA DE FUEGO,POINT (-72.48862641 8.112041811)
289620,CR013103,1994,1,15,20011,AGUACHICA,CESAR,MAGDALENA MEDIO,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS CAMPESINAS DEL SUR DEL CESAR,0,0,0,0,0,0,0,0,0,,,7,ND,POINT (-73.6227405 8.248735219)
289621,,1994,1,15,05615,RIONEGRO,ANTIOQUIA,ORIENTE ANTIOQUEÑO,SICARIATO,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,1,0,0,,,4,ARMA DE FUEGO,POINT (-75.41076052 6.150785807)
289622,,1994,1,17,20770,SAN MARTIN,CESAR,MAGDALENA MEDIO,RETENCIÓN/EJECUCIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,1,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-73.66546346 7.879496443)
289624,CR2017289624,1994,1,22,20045,BECERRIL,CESAR,SERRANIA DEL PERIJA,ASALTO,GRUPO ARMADO NO IDENTIFICADO,PRESENCIA GAO SIN ATRIBUCIÓN,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-73.25250522 9.727732939)
289626,,1994,2,3,05854,VALDIVIA,ANTIOQUIA,NORTE DE ANTIOQUIA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.40094502 7.265404213)
289628,,1994,2,5,47189,CIENAGA,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS DE HERNÁN GIRALDO,0,1,0,0,0,0,3,0,0,,,6,ARMA DE FUEGO - ARTEFACTO EXPLOSIVO,POINT (-74.02500493 10.85754552)
289630,,1994,2,16,50577,PUERTO LLERAS,META,ARIARI GUAYABERO,DESCONOCIDA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-73.23671436 3.193092925)
289631,,1994,2,19,05697,EL SANTUARIO,ANTIOQUIA,ORIENTE ANTIOQUEÑO,INTERCEPTACIÓN,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-75.25212278 6.124209495)
289633,,1994,2,19,05697,EL SANTUARIO,ANTIOQUIA,ORIENTE ANTIOQUEÑO,INTERCEPTACIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-75.25212278 6.124209495)
289635,,1994,2,23,81000,SIN INFORMACION,ARAUCA,,DESCONOCIDA,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,5,ND,POINT (-70.96732394 6.569577215)
289637,,1994,2,24,05847,URRAO,ANTIOQUIA,SUROESTE ANTIOQUEÑO,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,1,,,4,ARMA DE FUEGO,POINT (-76.12812471 6.25657571)
289639,,1994,3,3,08560,PONEDERA,ATLANTICO,CENTRO ORIENTE DE ATLANTICO,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,1,,,5,ARMA DE FUEGO,POINT (-74.79847316 10.59465102)
289640,,1994,3,6,76246,EL CAIRO,VALLE DEL CAUCA,NORTE DEL VALLE,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,8,ARMA DE FUEGO,POINT (-76.21502826 4.756063701)
289642,,1994,3,15,05001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ASALTO,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,,,7,ARMA DE FUEGO,POINT (-75.639004 6.189958)
289643,,1994,3,22,20295,GAMARRA,CESAR,MAGDALENA MEDIO,ASALTO,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-73.70649199 8.337726622)
289644,,1994,3,22,20295,GAMARRA,CESAR,MAGDALENA MEDIO,INCURSIÓN,GRUPO PARAMILITAR,AUTODEFENSAS CAMPESINAS DEL SUR DEL CESAR,0,1,0,0,1,0,0,0,5,,ESTIGMATIZACIÓN - SEÑALAMIENTO,5,ARMA DE FUEGO,POINT (-73.70649199 8.337726622)
289646,CR020361,1994,3,27,23670,SAN ANDRES DE SOTAVENTO,CORDOBA,NORTE DE CORDOBA,RETENCIÓN/EJECUCIÓN,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,DAÑO A BIEN,7,ARMA DE FUEGO,POINT (-75.52091711 9.121296353)
289647,,1994,3,27,05001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,SICARIATO,OTRO ¿CUÁL?,NO APLICA,0,0,0,0,0,0,0,0,0,,,5,ND,POINT (-75.61103107 6.257590259)
289648,,1994,4,3,05001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,DESCONOCIDA,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,,,5,ND,POINT (-75.61103107 6.257590259)
289649,,1994,4,3,05001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,SICARIATO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,1,0,0,,,5,ARMA DE FUEGO,POINT (-75.61103107 6.257590259)
289650,,1994,4,3,05001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,SICARIATO,OTRO ¿CUÁL?,NO APLICA,0,0,0,0,0,0,3,0,0,,,6,ARMA DE FUEGO,POINT (-75.61103107 6.257590259)
289652,,1994,4,16,05045,APARTADO,ANTIOQUIA,URABA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,1,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-76.58236264 7.86047815)
289653,,1994,4,18,05250,EL BAGRE,ANTIOQUIA,BAJO CAUCA ANTIOQUEÑO,RETENCIÓN/EJECUCIÓN,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,5,ND,POINT (-74.66427726 7.704633351)
289654,,1994,5,1,41668,SAN AGUSTIN,HUILA,MACIZO COLOMBIANO,RETÉN,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,6,ARMA DE FUEGO,POINT (-76.4165655 1.924165493)
289655,,1994,5,5,05154,CAUCASIA,ANTIOQUIA,BAJO CAUCA ANTIOQUEÑO,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,4,,,4,ARMA DE FUEGO,POINT (-75.03501824 7.867941792)
289656,,1994,5,13,25740,SIBATE,CUNDINAMARCA,SUMAPAZ,DESCONOCIDA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,INTENTO DE RECLUTAMIENTO,6,ND,POINT (-74.26328963 4.465970004)
289657,,1994,5,17,13473,MORALES,BOLIVAR,MAGDALENA MEDIO,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-73.9713459 8.253700061)
289658,,1994,5,18,47058,ARIGUANI,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-74.08460085 9.834264955)
289660,,1994,5,25,05266,ENVIGADO,ANTIOQUIA,VALLE DE ABURRA,ASALTO,GRUPO ARMADO NO IDENTIFICADO,PRESENCIA GAO SIN ATRIBUCIÓN,0,0,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-75.582766 6.166891)
289661,,1994,6,8,19807,TIMBIO,CAUCA,MACIZO COLOMBIANO,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,5,,,5,ARMA DE FUEGO,POINT (-76.71051932 2.369625312)
289662,,1994,6,9,05490,NECOCLI,ANTIOQUIA,URABA,REUNIÓN PÚBLICA,GRUPO PARAMILITAR,OTRO,0,0,0,0,0,0,0,0,3,,,7,ARMA DE FUEGO,POINT (-76.6703333 8.54721587)
289663,,1994,6,24,50001,VILLAVICENCIO,META,PIEDEMONTE LLANERO,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-73.49291594 4.09166877)
289664,,1994,7,13,05854,VALDIVIA,ANTIOQUIA,NORTE DE ANTIOQUIA,RUTA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,1,0,0,0,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-75.40094502 7.265404213)
289665,,1994,7,16,68081,BARRANCABERMEJA,SANTANDER,MAGDALENA MEDIO,DESCONOCIDA,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-73.78211646 7.054074558)
289666,,1994,7,17,73349,HONDA,TOLIMA,NORTE DEL TOLIMA,DESCONOCIDA,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-74.78303094 5.179416561)
289667,CR038002,1994,7,26,47189,CIENAGA,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,ASALTO,GUERRILLA,ELN,0,0,0,0,0,0,5,0,0,,,5,ND,POINT (-74.02500493 10.85754552)
289669,,1994,7,31,20770,SAN MARTIN,CESAR,MAGDALENA MEDIO,REUNIÓN PÚBLICA,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,6,ARMA DE FUEGO,POINT (-73.45606675 7.893511726)
289670,,1994,8,28,18592,PUERTO RICO,CAQUETA,CAGUAN,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,,4,ND,POINT (-75.07308627 2.018940891)
289671,,1993,2,11,44650,SAN JUAN DEL CESAR,LA GUAJIRA,SIERRA NEVADA DE SANTA MARTA,REUNIÓN PÚBLICA,GUERRILLA,DISIDENCIA EPL,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-73.08659986 10.81311496)
289672,,1994,9,11,20001,VALLEDUPAR,CESAR,SIERRA NEVADA DE SANTA MARTA,DESCONOCIDA,DESCONOCIDO,NO APLICA,0,0,0,0,1,0,0,0,0,,,5,ARMA DE FUEGO,POINT (-73.58726185 10.18171211)
289673,,1994,9,16,63690,SALENTO,QUINDIO,EJE CAFETERO,RETÉN,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,,4,ARMA DE FUEGO,POINT (-75.53092112 4.611314654)
