DEPARTAMENTO,CIUDAD/MUNICIPIO,UNIDAD,TIPO UNIDAD,CODIGO_CUADRANTE,CUADRANTE,NUMERO_CELULAR_CUADRANTE
METROPOLITANA DE  TUNJA,CHIQUIZA,ESTACION DE POLICIA CHIQUIZA,ESTACION DE POLICIA CHIQUIZA,METUNMNVCCD02E09000000001,001,3185200817
METROPOLITANA DE  TUNJA,CHIQUIZA,ESTACION DE POLICIA CHIQUIZA,SUBESTACION DE POLICIA SAN PEDRO DE IGUAQUE,METUNMNVCCD02E09S01000001,001,3000000000
METROPOLITANA DE  TUNJA,CHIVATA,ESTACION DE POLICIA CHIVATA,ESTACION DE POLICIA CHIVATA,METUNMNVCCD02E06000000001,001,3507291843
METROPOLITANA DE  TUNJA,COMBITA,ESTACION DE POLICIA COMBITA,ESTACION DE POLICIA COMBITA,METUNMNVCCD02E01000000001,001,3507291839
METROPOLITANA DE  TUNJA,COMBITA,ESTACION DE POLICIA COMBITA,SUBESTACION DE POLICIA  EL BARNE,METUNMNVCCD02E01S01000001,001,3000000000
METROPOLITANA DE  TUNJA,CUCAITA,ESTACION DE POLICIA CUCAITA,ESTACION DE POLICIA CUCAITA,METUNMNVCCD01E03000000001,001,3507291842
METROPOLITANA DE  TUNJA,MOTAVITA,ESTACION DE POLICIA MOTAVITA,ESTACION DE POLICIA MOTAVITA,METUNMNVCCD02E08000000001,001,3507291838
METROPOLITANA DE  TUNJA,OICATA,ESTACION DE POLICIA OICATA,ESTACION DE POLICIA OICATA,METUNMNVCCD02E07000000001,001,3507291845
METROPOLITANA DE  TUNJA,SAMACA,ESTACION DE POLICIA SAMACA,ESTACION DE POLICIA SAMACA,METUNMNVCCD02E11000000001,001,3507291852
METROPOLITANA DE  TUNJA,SAMACA,ESTACION DE POLICIA SAMACA,ESTACION DE POLICIA SAMACA,METUNMNVCCD02E11000000002,002,3507291826
METROPOLITANA DE  TUNJA,SIACHOQUE,ESTACION DE POLICIA SIACHOQUE,ESTACION DE POLICIA SIACHOQUE,METUNMNVCCD02E05000000001,001,3507291847
METROPOLITANA DE  TUNJA,SORA,ESTACION DE POLICIA SORA,ESTACION DE POLICIA SORA,METUNMNVCCD02E10000000001,001,3507291851
METROPOLITANA DE  TUNJA,SORACA,ESTACION DE POLICIA SORACA,ESTACION DE POLICIA SORACA,METUNMNVCCD01E04000000001,001,3507291836
METROPOLITANA DE  TUNJA,SOTAQUIRA,ESTACION DE POLICIA SOTAQUIRA,ESTACION DE POLICIA SOTAQUIRA,METUNMNVCCD02E02000000001,001,3507291849
METROPOLITANA DE  TUNJA,TOCA,ESTACION DE POLICIA TOCA,ESTACION DE POLICIA TOCA,METUNMNVCCD02E04000000001,001,3507291846
METROPOLITANA DE  TUNJA,TUNJA,ESTACION DE POLICIA TUNJA,ESTACION DE POLICIA TUNJA,METUNMNVCCD01E01000000001,001,3507291864
METROPOLITANA DE  TUNJA,TUNJA,ESTACION DE POLICIA TUNJA,ESTACION DE POLICIA TUNJA,METUNMNVCCD01E01000000002,002,3507291863
METROPOLITANA DE  TUNJA,TUNJA,ESTACION DE POLICIA TUNJA,ESTACION DE POLICIA TUNJA,METUNMNVCCD01E01000000003,003,3507291862
METROPOLITANA DE  TUNJA,TUNJA,ESTACION DE POLICIA TUNJA,ESTACION DE POLICIA TUNJA,METUNMNVCCD01E01000000004,004,3507291856
METROPOLITANA DE  TUNJA,TUNJA,ESTACION DE POLICIA TUNJA,ESTACION DE POLICIA TUNJA,METUNMNVCCD01E01000000005,005,3507291855
METROPOLITANA DE  TUNJA,TUNJA,ESTACION DE POLICIA TUNJA,ESTACION DE POLICIA TUNJA,METUNMNVCCD01E01000000006,006,3507291858
METROPOLITANA DE  TUNJA,TUNJA,ESTACION DE POLICIA TUNJA,ESTACION DE POLICIA TUNJA,METUNMNVCCD01E01000000007,007,3507291861
METROPOLITANA DE  TUNJA,TUNJA,ESTACION DE POLICIA TUNJA,ESTACION DE POLICIA TUNJA,METUNMNVCCD01E01000000008,008,3507291844
METROPOLITANA DE  TUNJA,TUNJA,ESTACION DE POLICIA TUNJA,ESTACION DE POLICIA TUNJA,METUNMNVCCD01E01000000009,009,3507291841
METROPOLITANA DE  TUNJA,TUNJA,ESTACION DE POLICIA TUNJA,ESTACION DE POLICIA TUNJA,METUNMNVCCD01E01000000010,010,3507291831
METROPOLITANA DE  TUNJA,TUNJA,ESTACION DE POLICIA TUNJA,ESTACION DE POLICIA TUNJA,METUNMNVCCD01E01000000011,011,3507291837
METROPOLITANA DE  TUNJA,TUNJA,ESTACION DE POLICIA TUNJA,ESTACION DE POLICIA TUNJA,METUNMNVCCD01E01000000012,012,3507291828
METROPOLITANA DE  TUNJA,TUNJA,ESTACION DE POLICIA TUNJA,ESTACION DE POLICIA TUNJA,METUNMNVCCD01E01000000013,013,3507291822
METROPOLITANA DE  TUNJA,TUNJA,ESTACION DE POLICIA TUNJA,ESTACION DE POLICIA TUNJA,METUNMNVCCD01E01000000014,014,3507291823
METROPOLITANA DE  TUNJA,TUNJA,ESTACION DE POLICIA TUNJA,ESTACION DE POLICIA TUNJA,METUNMNVCCD01E01000000015,015,3507291829
METROPOLITANA DE  TUNJA,TUNJA,ESTACION DE POLICIA TUNJA,ESTACION DE POLICIA TUNJA,METUNMNVCCD01E01000000016,016,3507291830
METROPOLITANA DE  TUNJA,TUNJA,ESTACION DE POLICIA TUNJA,ESTACION DE POLICIA TUNJA,METUNMNVCCD01E01000000017,017,3507291857
METROPOLITANA DE  TUNJA,TUNJA,ESTACION DE POLICIA TUNJA,ESTACION DE POLICIA TUNJA,METUNMNVCCD01E01000000018,018,3507291827
METROPOLITANA DE  TUNJA,TUNJA,ESTACION DE POLICIA TUNJA,ESTACION DE POLICIA TUNJA,METUNMNVCCD01E01000000019,019,3507291834
METROPOLITANA DE  TUNJA,TUNJA,ESTACION DE POLICIA TUNJA,ESTACION DE POLICIA TUNJA,METUNMNVCCD01E01000000020,020,3507291853
METROPOLITANA DE  TUNJA,TUNJA,ESTACION DE POLICIA TUNJA,ESTACION DE POLICIA TUNJA,METUNMNVCCD01E01000000021,021,3507291854
METROPOLITANA DE  TUNJA,TUTA,ESTACION DE POLICIA TUTA,ESTACION DE POLICIA TUTA,METUNMNVCCD02E03000000001,001,3507291850
METROPOLITANA DE  TUNJA,VENTAQUEMADA,ESTACION DE POLICIA VENTAQUEMADA,ESTACION DE POLICIA VENTAQUEMADA,METUNMNVCCD02E12000000001,001,3507291848
METROPOLITANA DE  TUNJA,VENTAQUEMADA,ESTACION DE POLICIA VENTAQUEMADA,SUBESTACION DE POLICIA PUENTE DE BOYACA,METUNMNVCCD02E12S01000001,001,3000000000
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA ARANJUEZ,ESTACION DE POLICIA ARANJUEZ,MEVALMNVCCD01E04000000001,001,3127137619
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA ARANJUEZ,ESTACION DE POLICIA ARANJUEZ,MEVALMNVCCD01E04000000002,002,3127210066
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA ARANJUEZ,ESTACION DE POLICIA ARANJUEZ,MEVALMNVCCD01E04000000003,003,3127134487
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA ARANJUEZ,ESTACION DE POLICIA ARANJUEZ,MEVALMNVCCD01E04000000004,004,3127212433
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA ARANJUEZ,ESTACION DE POLICIA ARANJUEZ,MEVALMNVCCD01E04000000005,005,3127141454
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA ARANJUEZ,ESTACION DE POLICIA ARANJUEZ,MEVALMNVCCD01E04000000006,006,3127206509
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA ARANJUEZ,ESTACION DE POLICIA ARANJUEZ,MEVALMNVCCD01E04000000007,007,3127219698
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA ARANJUEZ,ESTACION DE POLICIA ARANJUEZ,MEVALMNVCCD01E04000000008,008,3127211252
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA ARANJUEZ,ESTACION DE POLICIA ARANJUEZ,MEVALMNVCCD01E04000000009,009,3127217328
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA ARANJUEZ,ESTACION DE POLICIA ARANJUEZ,MEVALMNVCCD01E04000000010,010,3127208766
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA ARANJUEZ,ESTACION DE POLICIA ARANJUEZ,MEVALMNVCCD01E04000000011,011,3014570136
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA ARANJUEZ,ESTACION DE POLICIA ARANJUEZ,MEVALMNVCCD01E04000000012,012,3014407897
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA ARANJUEZ,ESTACION DE POLICIA ARANJUEZ,MEVALMNVCCD01E04000000013,013,3006154814
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA ARANJUEZ,ESTACION DE POLICIA ARANJUEZ,MEVALMNVCCD01E04000000014,014,3014405836
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA ARANJUEZ,ESTACION DE POLICIA ARANJUEZ,MEVALMNVCCD01E04000000015,015,3014670852
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA ARANJUEZ,ESTACION DE POLICIA ARANJUEZ,MEVALMNVCCD01E04000000016,016,3014671064
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA ARANJUEZ,ESTACION DE POLICIA ARANJUEZ,MEVALMNVCCD01E04000000017,017,3014671516
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA ARANJUEZ,ESTACION DE POLICIA ARANJUEZ,MEVALMNVCCD01E04000000018,018,3006155624
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA ARANJUEZ,ESTACION DE POLICIA ARANJUEZ,MEVALMNVCCD01E04000000019,019,3006163243
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA ARANJUEZ,ESTACION DE POLICIA ARANJUEZ,MEVALMNVCCD01E04000000020,020,3006163491
METROPOLITANA DE  VALLE DE ABURRA,BARBOSA,ESTACION DE POLICIA BARBOSA,ESTACION DE POLICIA BARBOSA,MEVALMNVCCD06E04000000001,001,3006341020
METROPOLITANA DE  VALLE DE ABURRA,BARBOSA,ESTACION DE POLICIA BARBOSA,ESTACION DE POLICIA BARBOSA,MEVALMNVCCD06E04000000003,003,3012476460
METROPOLITANA DE  VALLE DE ABURRA,BARBOSA,ESTACION DE POLICIA BARBOSA,ESTACION DE POLICIA BARBOSA,MEVALMNVCCD06E04000000004,004,3012478510
METROPOLITANA DE  VALLE DE ABURRA,BARBOSA,ESTACION DE POLICIA BARBOSA,SUBESTACION DE POLICIA EL HATILLO,MEVALMNVCCD06E04S01000002,002,3012478621
METROPOLITANA DE  VALLE DE ABURRA,BARBOSA,ESTACION DE POLICIA BARBOSA,SUBESTACION DE POLICIA EL HATILLO,MEVALMNVCCD06E04S01000005,005,3012476635
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA BELEN,ESTACION DE POLICIA BELEN,MEVALMNVCCD05E02000000001,001,3127223143
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA BELEN,ESTACION DE POLICIA BELEN,MEVALMNVCCD05E02000000002,002,3006163539
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA BELEN,ESTACION DE POLICIA BELEN,MEVALMNVCCD05E02000000003,003,3014382060
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA BELEN,ESTACION DE POLICIA BELEN,MEVALMNVCCD05E02000000004,004,3014381996
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA BELEN,ESTACION DE POLICIA BELEN,MEVALMNVCCD05E02000000005,005,3014312269
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA BELEN,ESTACION DE POLICIA BELEN,MEVALMNVCCD05E02000000006,006,3006147036
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA BELEN,ESTACION DE POLICIA BELEN,MEVALMNVCCD05E02000000007,007,3127208562
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA BELEN,ESTACION DE POLICIA BELEN,MEVALMNVCCD05E02000000008,008,3127129435
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA BELEN,ESTACION DE POLICIA BELEN,MEVALMNVCCD05E02000000009,009,3006163435
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA BELEN,ESTACION DE POLICIA BELEN,MEVALMNVCCD05E02000000010,010,3127224435
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA BELEN,ESTACION DE POLICIA BELEN,MEVALMNVCCD05E02000000011,011,3127130254
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA BELEN,ESTACION DE POLICIA BELEN,MEVALMNVCCD05E02000000012,012,3006156034
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA BELEN,ESTACION DE POLICIA BELEN,MEVALMNVCCD05E02000000013,013,3127223051
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA BELEN,ESTACION DE POLICIA BELEN,MEVALMNVCCD05E02000000014,014,3127139818
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA BELEN,ESTACION DE POLICIA BELEN,MEVALMNVCCD05E02000000015,015,3127224204
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA BELEN,ESTACION DE POLICIA BELEN,MEVALMNVCCD05E02000000016,016,3014572208
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA BELEN,CAI GUAYABAL,MEVALMNVCCD05E02C02000021,021,3006161366
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA BELEN,CAI GUAYABAL,MEVALMNVCCD05E02C02000022,022,3127219870
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA BELEN,CAI GUAYABAL,MEVALMNVCCD05E02C02000023,023,3127133058
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA BELEN,CAI GUAYABAL,MEVALMNVCCD05E02C02000024,024,3014574114
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA BELEN,CAI GUAYABAL,MEVALMNVCCD05E02C02000025,025,3127142416
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA BELEN,CAI GUAYABAL,MEVALMNVCCD05E02C02000026,026,3127218724
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA BELEN,CAI GUAYABAL,MEVALMNVCCD05E02C02000027,027,3127217537
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA BELEN,CAI GUAYABAL,MEVALMNVCCD05E02C02000028,028,3014570327
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA BELEN,SUBESTACION DE POLICIA ALTA VISTA,MEVALMNVCCD05E02S01000017,017,3127134142
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA BELEN,SUBESTACION DE POLICIA ALTA VISTA,MEVALMNVCCD05E02S01000018,018,3006155432
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA BELEN,SUBESTACION DE POLICIA ALTA VISTA,MEVALMNVCCD05E02S01000019,019,3127148811
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA BELEN,SUBESTACION DE POLICIA ALTA VISTA,MEVALMNVCCD05E02S01000020,020,3006146738
METROPOLITANA DE  VALLE DE ABURRA,BELLO,ESTACION DE POLICIA BELLO,CAI VALADARES,MEVALMNVCCD06E01C01000006,006,3127220727
METROPOLITANA DE  VALLE DE ABURRA,BELLO,ESTACION DE POLICIA BELLO,CAI VALADARES,MEVALMNVCCD06E01C01000007,007,3127224201
METROPOLITANA DE  VALLE DE ABURRA,BELLO,ESTACION DE POLICIA BELLO,CAI VALADARES,MEVALMNVCCD06E01C01000008,008,3127226426
METROPOLITANA DE  VALLE DE ABURRA,BELLO,ESTACION DE POLICIA BELLO,CAI VALADARES,MEVALMNVCCD06E01C01000009,009,3127225295
METROPOLITANA DE  VALLE DE ABURRA,BELLO,ESTACION DE POLICIA BELLO,CAI VALADARES,MEVALMNVCCD06E01C01000010,010,3127212176
METROPOLITANA DE  VALLE DE ABURRA,BELLO,ESTACION DE POLICIA BELLO,CAI VALADARES,MEVALMNVCCD06E01C01000011,011,3127219573
METROPOLITANA DE  VALLE DE ABURRA,BELLO,ESTACION DE POLICIA BELLO,CAI VALADARES,MEVALMNVCCD06E01C01000018,018,3506087401
METROPOLITANA DE  VALLE DE ABURRA,BELLO,ESTACION DE POLICIA BELLO,CAI VALADARES,MEVALMNVCCD06E01C01000019,019,3506087402
METROPOLITANA DE  VALLE DE ABURRA,BELLO,ESTACION DE POLICIA BELLO,CAI VALADARES,MEVALMNVCCD06E01C01000020,020,3506087403
METROPOLITANA DE  VALLE DE ABURRA,BELLO,ESTACION DE POLICIA BELLO,CAI SAN FELIX,MEVALMNVCCD06E01C02000014,014,3127205036
METROPOLITANA DE  VALLE DE ABURRA,BELLO,ESTACION DE POLICIA BELLO,CAI SAN FELIX,MEVALMNVCCD06E01C02000015,015,3127200526
METROPOLITANA DE  VALLE DE ABURRA,BELLO,ESTACION DE POLICIA BELLO,CAI CABAÑAS,MEVALMNVCCD06E01C03000003,003,3017423182
METROPOLITANA DE  VALLE DE ABURRA,BELLO,ESTACION DE POLICIA BELLO,CAI CABAÑAS,MEVALMNVCCD06E01C03000004,004,3127214739
METROPOLITANA DE  VALLE DE ABURRA,BELLO,ESTACION DE POLICIA BELLO,CAI CABAÑAS,MEVALMNVCCD06E01C03000005,005,3127228616
METROPOLITANA DE  VALLE DE ABURRA,BELLO,ESTACION DE POLICIA BELLO,CAI CABAÑAS,MEVALMNVCCD06E01C03000012,012,3127223045
METROPOLITANA DE  VALLE DE ABURRA,BELLO,ESTACION DE POLICIA BELLO,CAI CABAÑAS,MEVALMNVCCD06E01C03000013,013,3127214690
METROPOLITANA DE  VALLE DE ABURRA,BELLO,ESTACION DE POLICIA BELLO,CAI CABAÑAS,MEVALMNVCCD06E01C03000016,016,3012620135
METROPOLITANA DE  VALLE DE ABURRA,BELLO,ESTACION DE POLICIA BELLO,CAI CABAÑAS,MEVALMNVCCD06E01C03000021,021,3506087404
METROPOLITANA DE  VALLE DE ABURRA,BELLO,ESTACION DE POLICIA BELLO,CAI PARIS,MEVALMNVCCD06E01C04000001,001,3127138754
METROPOLITANA DE  VALLE DE ABURRA,BELLO,ESTACION DE POLICIA BELLO,CAI PARIS,MEVALMNVCCD06E01C04000002,002,3127142524
METROPOLITANA DE  VALLE DE ABURRA,BELLO,ESTACION DE POLICIA BELLO,CAI PARIS,MEVALMNVCCD06E01C04000017,017,3506087400
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA BUENOS AIRES,CAI LA MILAGROSA,MEVALMNVCCD03E03C02000001,001,3127227495
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA BUENOS AIRES,CAI LA MILAGROSA,MEVALMNVCCD03E03C02000002,002,3127225374
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA BUENOS AIRES,CAI LA MILAGROSA,MEVALMNVCCD03E03C02000003,003,3127146310
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA BUENOS AIRES,CAI LA MILAGROSA,MEVALMNVCCD03E03C02000004,004,3006155656
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA BUENOS AIRES,CAI LA MILAGROSA,MEVALMNVCCD03E03C02000005,005,3006175031
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA BUENOS AIRES,CAI LA MILAGROSA,MEVALMNVCCD03E03C02000006,006,3006156916
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA BUENOS AIRES,CAI LAS PALMAS,MEVALMNVCCD03E03C03000007,007,3006163655
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA BUENOS AIRES,CAI LAS PALMAS,MEVALMNVCCD03E03C03000008,008,3006170898
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA BUENOS AIRES,SUBESTACION DE POLICIA SANTA ELENA,MEVALMNVCCD03E03S01000009,009,3017423271
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA BUENOS AIRES,SUBESTACION DE POLICIA SANTA ELENA,MEVALMNVCCD03E03S01000010,010,3006173205
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA BUENOS AIRES,SUBESTACION DE POLICIA SANTA ELENA,MEVALMNVCCD03E03S01000011,011,3006161302
METROPOLITANA DE  VALLE DE ABURRA,CALDAS,ESTACION DE POLICIA CALDAS,ESTACION DE POLICIA CALDAS,MEVALMNVCCD07E05000000002,002,3127208341
METROPOLITANA DE  VALLE DE ABURRA,CALDAS,ESTACION DE POLICIA CALDAS,ESTACION DE POLICIA CALDAS,MEVALMNVCCD07E05000000003,003,3127217021
METROPOLITANA DE  VALLE DE ABURRA,CALDAS,ESTACION DE POLICIA CALDAS,CAI ANDALUCIA,MEVALMNVCCD07E05C01000001,001,3127424351
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA CASTILLA,CAI LOPEZ DE MEZA,MEVALMNVCCD02E01C01000019,019,3014392270
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA CASTILLA,CAI LOPEZ DE MEZA,MEVALMNVCCD02E01C01000020,020,3006173793
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA CASTILLA,CAI LOPEZ DE MEZA,MEVALMNVCCD02E01C01000021,021,3006147256
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA CASTILLA,CAI LOPEZ DE MEZA,MEVALMNVCCD02E01C01000022,022,3006174941
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA CASTILLA,CAI LOPEZ DE MEZA,MEVALMNVCCD02E01C01000023,023,3006150131
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA CASTILLA,CAI SOLLA,MEVALMNVCCD02E01C02000001,001,3127151254
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA CASTILLA,CAI SOLLA,MEVALMNVCCD02E01C02000002,002,3127160007
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA CASTILLA,CAI SOLLA,MEVALMNVCCD02E01C02000003,003,3127153838
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA CASTILLA,CAI SOLLA,MEVALMNVCCD02E01C02000004,004,3127213379
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA CASTILLA,CAI SOLLA,MEVALMNVCCD02E01C02000005,005,3127217053
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA CASTILLA,CAI SOLLA,MEVALMNVCCD02E01C02000006,006,3127219520
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA CASTILLA,CAI AURES,MEVALMNVCCD02E01C03000024,024,3006174958
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA CASTILLA,CAI AURES,MEVALMNVCCD02E01C03000025,025,3006147704
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA CASTILLA,CAI AURES,MEVALMNVCCD02E01C03000026,026,3006147320
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA CASTILLA,CAI AURES,MEVALMNVCCD02E01C03000027,027,3006173249
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA CASTILLA,CAI AURES,MEVALMNVCCD02E01C03000028,028,3006172983
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA CASTILLA,CAI AURES,MEVALMNVCCD02E01C03000029,029,3005611979
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA CASTILLA,CAI CERRO EL VOLADOR,MEVALMNVCCD02E01C04000015,015,3014650988
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA CASTILLA,CAI CERRO EL VOLADOR,MEVALMNVCCD02E01C04000016,016,3014650738
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA CASTILLA,CAI CERRO EL VOLADOR,MEVALMNVCCD02E01C04000017,017,3014382317
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA CASTILLA,CAI CERRO EL VOLADOR,MEVALMNVCCD02E01C04000018,018,3006150523
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA CASTILLA,CAI CARIBE,MEVALMNVCCD02E01C05000012,012,3127144744
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA CASTILLA,CAI CARIBE,MEVALMNVCCD02E01C05000013,013,3014383534
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA CASTILLA,CAI CARIBE,MEVALMNVCCD02E01C05000014,014,3014651080
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA CASTILLA,CAI LA MARIA,MEVALMNVCCD02E01C06000007,007,3127208462
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA CASTILLA,CAI LA MARIA,MEVALMNVCCD02E01C06000008,008,3127200343
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA CASTILLA,CAI LA MARIA,MEVALMNVCCD02E01C06000009,009,3127200406
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA CASTILLA,CAI LA MARIA,MEVALMNVCCD02E01C06000010,010,3127204958
METROPOLITANA DE  VALLE DE ABURRA,MEDELLIN,ESTACION DE POLICIA CASTILLA,CAI LA MARIA,MEVALMNVCCD02E01C06000011,011,3127203739
METROPOLITANA DE  VALLE DE ABURRA,COPACABANA,ESTACION DE POLICIA COPACABANA,ESTACION DE POLICIA COPACABANA,MEVALMNVCCD06E02000000001,001,3127218340
METROPOLITANA DE  VALLE DE ABURRA,COPACABANA,ESTACION DE POLICIA COPACABANA,ESTACION DE POLICIA COPACABANA,MEVALMNVCCD06E02000000002,002,3127206182
METROPOLITANA DE  VALLE DE ABURRA,COPACABANA,ESTACION DE POLICIA COPACABANA,ESTACION DE POLICIA COPACABANA,MEVALMNVCCD06E02000000003,003,3127204115
