AÑO,COD_DEPTO,DEPARTAMENTO,COD_MUNI,MUNICIPIO,N_SIMPLE,N_EXTORSIVO,TOTAL,Población,Tasa_100k,Total Combatientes,Total de Víctimas del Caso,Asesinatos Selectivos,Victimas Masacre,AGENTE DEL ESTADO,AGENTE DEL ESTADO - GUERRILLA,CRIMEN ORGANIZADO,GRUPO ARMADO NO IDENTIFICADO,GRUPO PARAMILITAR,GRUPO POSDESMOVILIZACIÓN,GUERRILLA,AGENTE DEL ESTADO - GRUPO PARAMILITAR,Presencia,Intensidad,Categoría,Grupo de categoría,num_cai,avg_integrantes
2001,25,CUNDINAMARCA,25438,MEDINA,1,1,2,9829,20.347949944043137,2.0,2.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,3.0,
2001,25,CUNDINAMARCA,25483,NARIÑO,1,1,2,1944,102.880658436214,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,4.0,92.75
2001,25,CUNDINAMARCA,25483,NARIÑO,1,1,2,1944,102.880658436214,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,4.0,92.75
2001,25,CUNDINAMARCA,25486,NEMOCON,0,1,1,8658,11.550011550011549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin conflicto,baja intensidad,Sin conflicto,7,1.0,
2001,25,CUNDINAMARCA,25506,VENECIA,1,0,1,4004,24.975024975024976,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,3.0,102.0
2001,25,CUNDINAMARCA,25513,PACHO,1,0,1,22035,4.538234626730202,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto pacificado,baja intensidad,Levemente afectados y finalizado,6,1.0,71.0
2001,25,CUNDINAMARCA,25518,PAIME,1,0,1,5258,19.01863826550019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin conflicto,baja intensidad,Sin conflicto,7,1.0,14.0
2001,25,CUNDINAMARCA,25524,PANDI,2,1,3,4238,70.78810759792356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto pacificado,baja intensidad,Levemente afectados y finalizado,6,1.0,21.0
2001,25,CUNDINAMARCA,25580,PULI,0,1,1,3568,28.026905829596412,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,conflicto pacificado,baja intensidad,Levemente afectados y finalizado,6,1.0,33.0
2001,25,CUNDINAMARCA,25580,PULI,0,1,1,3568,28.026905829596412,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,conflicto pacificado,baja intensidad,Levemente afectados y finalizado,6,1.0,33.0
2001,25,CUNDINAMARCA,25594,QUETAME,3,2,5,5094,98.15469179426776,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,conflicto pacificado,baja intensidad,Levemente afectados y finalizado,6,1.0,
2001,25,CUNDINAMARCA,25596,QUIPILE,0,1,1,7519,13.299640909695439,3.0,3.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,
2001,25,CUNDINAMARCA,25596,QUIPILE,0,1,1,7519,13.299640909695439,3.0,3.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,
2001,25,CUNDINAMARCA,25599,APULO,0,1,1,6947,14.394702749388227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto pacificado,baja intensidad,Levemente afectados y finalizado,6,1.0,38.0
2001,25,CUNDINAMARCA,25645,SAN ANTONIO DEL TEQUENDAMA,1,0,1,9591,10.426441455531227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto pacificado,baja intensidad,Levemente afectados y finalizado,6,,
2001,25,CUNDINAMARCA,25718,SASAIMA,1,1,2,8800,22.727272727272727,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto pacificado,baja intensidad,Levemente afectados y finalizado,6,1.0,10.0
2001,25,CUNDINAMARCA,25736,SESQUILE,2,4,6,7532,79.66011683483802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto pacificado,baja intensidad,Levemente afectados y finalizado,6,1.0,12.0
2001,25,CUNDINAMARCA,25740,SIBATE,4,0,4,21189,18.877719571475765,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,conflicto pacificado,baja intensidad,Levemente afectados y finalizado,6,2.0,25.0
2001,25,CUNDINAMARCA,25740,SIBATE,4,0,4,21189,18.877719571475765,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,conflicto pacificado,baja intensidad,Levemente afectados y finalizado,6,2.0,25.0
2001,25,CUNDINAMARCA,25743,SILVANIA,1,12,13,16716,77.76980138789183,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,6.0
2001,25,CUNDINAMARCA,25743,SILVANIA,1,12,13,16716,77.76980138789183,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,6.0
2001,25,CUNDINAMARCA,25745,SIMIJACA,0,1,1,9017,11.090163025396473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,31.0
2001,25,CUNDINAMARCA,25754,SOACHA,0,1,1,295286,0.33865472795865703,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,26.0,186.03846153846155
2001,25,CUNDINAMARCA,25754,SOACHA,0,1,1,295286,0.33865472795865703,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,26.0,186.03846153846155
2001,25,CUNDINAMARCA,25769,SUBACHOQUE,1,0,1,14438,6.926167059149467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin conflicto,baja intensidad,Sin conflicto,7,2.0,45.0
2001,25,CUNDINAMARCA,25797,TENA,9,2,11,7035,156.36105188343996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto pacificado,baja intensidad,Levemente afectados y finalizado,6,2.0,235.0
2001,25,CUNDINAMARCA,25815,TOCAIMA,0,1,1,14347,6.970098278385725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin conflicto,baja intensidad,Sin conflicto,7,2.0,87.0
2001,25,CUNDINAMARCA,25843,VILLA DE SAN DIEGO DE UBATE,0,1,1,26275,3.8058991436726926,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,,
2001,25,CUNDINAMARCA,25845,UNE,0,2,2,6279,31.852205765249245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto pacificado,baja intensidad,Levemente afectados y finalizado,6,1.0,10.0
2001,25,CUNDINAMARCA,25875,VILLETA,3,2,5,20238,24.70599861646408,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,21.0
2001,25,CUNDINAMARCA,25875,VILLETA,3,2,5,20238,24.70599861646408,0.0,2.0,7.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,21.0
2001,25,CUNDINAMARCA,25878,VIOTA,1,5,6,13476,44.52359750667854,0.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,91.0
2001,25,CUNDINAMARCA,25878,VIOTA,1,5,6,13476,44.52359750667854,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,91.0
2001,27,CHOCO,27001,QUIBDO,2,1,3,98200,3.054989816700611,8.0,8.0,21.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,conflicto interrumpido,alta intensidad,Fuertemente afectados e interrumpido,3,15.0,545.0
2001,27,CHOCO,27001,QUIBDO,2,1,3,98200,3.054989816700611,8.0,8.0,21.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,conflicto interrumpido,alta intensidad,Fuertemente afectados e interrumpido,3,15.0,545.0
2001,27,CHOCO,27006,ACANDI,2,0,2,10035,19.930244145490782,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto pacificado,baja intensidad,Levemente afectados y finalizado,6,3.0,16.0
2001,27,CHOCO,27006,ACANDI,2,0,2,10035,19.930244145490782,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto pacificado,baja intensidad,Levemente afectados y finalizado,6,3.0,16.0
2001,27,CHOCO,27073,BAGADO,3,1,4,8006,49.96252810392206,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,
2001,27,CHOCO,27073,BAGADO,3,1,4,8006,49.96252810392206,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,
2001,27,CHOCO,27099,BOJAYA,8,0,8,7807,102.47214038683232,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,
2001,27,CHOCO,27245,EL CARMEN DE ATRATO,13,2,15,5989,250.4591751544498,8.0,13.0,15.0,5.0,9.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,,
2001,27,CHOCO,27245,EL CARMEN DE ATRATO,13,2,15,5989,250.4591751544498,8.0,13.0,4.0,5.0,9.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,,
2001,27,CHOCO,27361,ISTMINA,1,0,1,33033,3.027275754548482,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,4.0,41.0
2001,27,CHOCO,27413,LLORO,3,0,3,8941,33.55329381500951,1.0,2.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,
2001,27,CHOCO,27495,NUQUI,2,2,4,8717,45.887346564184924,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,13.0
2001,27,CHOCO,27660,SAN JOSE DEL PALMAR,4,1,5,4891,102.22858311183806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,
2001,27,CHOCO,27787,TADO,1,0,1,12594,7.940289026520565,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,28.0
2001,27,CHOCO,27787,TADO,1,0,1,12594,7.940289026520565,1.0,1.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,28.0
2001,27,CHOCO,27800,UNGUIA,1,0,1,9884,10.117361392148927,1.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,3.0,
2001,27,CHOCO,27800,UNGUIA,1,0,1,9884,10.117361392148927,1.0,2.0,6.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,3.0,
2001,41,HUILA,41001,NEIVA,6,20,26,292050,8.902585173771614,10.0,10.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,Conflicto permanente,alta intensidad,Fuertemente afectados y persistente,1,46.0,3595.0
2001,41,HUILA,41001,NEIVA,6,20,26,292050,8.902585173771614,10.0,10.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,Conflicto permanente,alta intensidad,Fuertemente afectados y persistente,1,46.0,3595.0
2001,41,HUILA,41006,ACEVEDO,1,0,1,19277,5.187529179851636,10.0,10.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,97.0
2001,41,HUILA,41006,ACEVEDO,1,0,1,19277,5.187529179851636,10.0,10.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,97.0
2001,41,HUILA,41016,AIPE,2,1,3,12913,23.232401455897158,7.0,7.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,128.0
2001,41,HUILA,41132,CAMPOALEGRE,1,1,2,28664,6.977393245883339,4.0,4.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,,
2001,41,HUILA,41132,CAMPOALEGRE,1,1,2,28664,6.977393245883339,4.0,4.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,,
2001,41,HUILA,41298,GARZON,2,0,2,57142,3.5000525007875116,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,5.0,760.0
2001,41,HUILA,41306,GIGANTE,0,1,1,22540,4.436557231588288,5.0,6.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,140.0
2001,41,HUILA,41306,GIGANTE,0,1,1,22540,4.436557231588288,5.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,140.0
2001,41,HUILA,41349,HOBO,0,2,2,6412,31.191515907673114,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,182.0
2001,41,HUILA,41359,ISNOS,0,4,4,19881,20.11971228811428,6.0,6.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,,
2001,41,HUILA,41359,ISNOS,0,4,4,19881,20.11971228811428,6.0,6.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,,
2001,41,HUILA,41396,LA PLATA,0,2,2,47929,4.1728389910075325,6.0,7.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,733.0
2001,41,HUILA,41396,LA PLATA,0,2,2,47929,4.1728389910075325,6.0,7.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,733.0
2001,41,HUILA,41524,PALERMO,1,0,1,21100,4.739336492890995,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,104.0
2001,41,HUILA,41551,PITALITO,0,1,1,88708,1.1272940433782748,15.0,15.0,28.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,8.0,1239.0
2001,41,HUILA,41551,PITALITO,0,1,1,88708,1.1272940433782748,15.0,15.0,14.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,8.0,1239.0
2001,41,HUILA,41668,SAN AGUSTIN,1,0,1,26911,3.7159525844450227,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,156.0
2001,41,HUILA,41668,SAN AGUSTIN,1,0,1,26911,3.7159525844450227,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,156.0
2001,41,HUILA,41797,TESALIA,1,1,2,8894,22.4870699347875,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,215.0
2001,41,HUILA,41797,TESALIA,1,1,2,8894,22.4870699347875,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,215.0
2001,41,HUILA,41801,TERUEL,1,1,2,7407,27.00148508167949,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,402.0
2001,41,HUILA,41807,TIMANA,1,3,4,18673,21.421303486317143,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,147.0
2001,41,HUILA,41872,VILLAVIEJA,1,3,4,7106,56.29045876723895,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,174.0
2001,44,LA GUAJIRA,44001,RIOHACHA,27,15,42,135869,30.912128594454956,10.0,10.0,8.0,8.0,7.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,Conflicto permanente,alta intensidad,Fuertemente afectados y persistente,1,18.0,1661.0
2001,44,LA GUAJIRA,44001,RIOHACHA,27,15,42,135869,30.912128594454956,10.0,10.0,22.0,8.0,7.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,Conflicto permanente,alta intensidad,Fuertemente afectados y persistente,1,18.0,1661.0
2001,44,LA GUAJIRA,44078,BARRANCAS,2,0,2,22281,8.976257798123962,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,381.0
2001,44,LA GUAJIRA,44078,BARRANCAS,2,0,2,22281,8.976257798123962,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,381.0
2001,44,LA GUAJIRA,44090,DIBULLA,0,1,1,15226,6.567713122290818,3.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,4.0,844.0
2001,44,LA GUAJIRA,44090,DIBULLA,0,1,1,15226,6.567713122290818,3.0,6.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,4.0,844.0
2001,44,LA GUAJIRA,44279,FONSECA,2,0,2,36537,5.473903166652982,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,305.0
2001,44,LA GUAJIRA,44279,FONSECA,2,0,2,36537,5.473903166652982,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,2.0,305.0
2001,44,LA GUAJIRA,44430,MAICAO,3,6,9,124686,7.218131947451999,3.0,3.0,84.0,9.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,12.0,960.0
2001,44,LA GUAJIRA,44430,MAICAO,3,6,9,124686,7.218131947451999,3.0,3.0,21.0,9.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,12.0,960.0
2001,44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,31,2,33,42314,77.9883726426242,0.0,0.0,14.0,12.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,3.0,296.0
2001,44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,31,2,33,42314,77.9883726426242,0.0,0.0,23.0,12.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,3.0,296.0
2001,44,LA GUAJIRA,44855,URUMITA,20,2,22,12383,177.66292497779213,5.0,5.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,1.0,217.0
2001,44,LA GUAJIRA,44874,VILLANUEVA,4,4,8,28145,28.424231657488004,1.0,1.0,6.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,5.0,655.0
2001,44,LA GUAJIRA,44874,VILLANUEVA,4,4,8,28145,28.424231657488004,1.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,5.0,655.0
2001,44,LA GUAJIRA,44874,VILLANUEVA,4,4,8,28145,28.424231657488004,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,5.0,655.0
2001,44,LA GUAJIRA,44874,VILLANUEVA,4,4,8,28145,28.424231657488004,1.0,1.0,14.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,5.0,655.0
2001,44,LA GUAJIRA,44874,VILLANUEVA,4,4,8,28145,28.424231657488004,1.0,1.0,7.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,5.0,655.0
2001,44,LA GUAJIRA,44874,VILLANUEVA,4,4,8,28145,28.424231657488004,3.0,3.0,6.0,4.0,5.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,5.0,655.0
2001,44,LA GUAJIRA,44874,VILLANUEVA,4,4,8,28145,28.424231657488004,3.0,3.0,2.0,4.0,5.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,5.0,655.0
2001,44,LA GUAJIRA,44874,VILLANUEVA,4,4,8,28145,28.424231657488004,3.0,3.0,4.0,4.0,5.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,5.0,655.0
2001,44,LA GUAJIRA,44874,VILLANUEVA,4,4,8,28145,28.424231657488004,3.0,3.0,14.0,4.0,5.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,5.0,655.0
2001,44,LA GUAJIRA,44874,VILLANUEVA,4,4,8,28145,28.424231657488004,3.0,3.0,7.0,4.0,5.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,5.0,655.0
2001,47,MAGDALENA,47001,SANTA MARTA,10,2,12,363433,3.3018465576873868,31.0,31.0,141.0,11.0,5.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,conflicto interrumpido,alta intensidad,Fuertemente afectados e interrumpido,3,48.0,463.8125
2001,47,MAGDALENA,47001,SANTA MARTA,10,2,12,363433,3.3018465576873868,31.0,31.0,44.0,11.0,5.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,conflicto interrumpido,alta intensidad,Fuertemente afectados e interrumpido,3,48.0,463.8125
2001,47,MAGDALENA,47053,ARACATACA,5,0,5,30649,16.313745962347877,2.0,2.0,17.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,3.0,77.0
2001,47,MAGDALENA,47053,ARACATACA,5,0,5,30649,16.313745962347877,2.0,2.0,8.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,3.0,77.0
2001,47,MAGDALENA,47189,CIENAGA,33,24,57,108917,52.333428206799674,12.0,12.0,131.0,13.0,16.0,0.0,0.0,0.0,4.0,0.0,15.0,0.0,conflicto interrumpido,alta intensidad,Fuertemente afectados e interrumpido,3,11.0,471.0
2001,47,MAGDALENA,47189,CIENAGA,33,24,57,108917,52.333428206799674,12.0,12.0,96.0,13.0,16.0,0.0,0.0,0.0,4.0,0.0,15.0,0.0,conflicto interrumpido,alta intensidad,Fuertemente afectados e interrumpido,3,11.0,471.0
2001,47,MAGDALENA,47245,EL BANCO,0,2,2,51398,3.8912019922954197,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,3.0,130.0
2001,47,MAGDALENA,47245,EL BANCO,0,2,2,51398,3.8912019922954197,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conflicto interrumpido,baja intensidad,Levemente afectados e interrumpido,4,3.0,130.0
