AÑO,MUNICIPIO,N_SIMPLE,N_EXTORSIVO,TOTAL,Población,Tasa_100k,Total Combatientes,Total de Víctimas del Caso,Asesinatos Selectivos,Victimas Masacre,AGENTE DEL ESTADO,CRIMEN ORGANIZADO,GRUPO ARMADO NO IDENTIFICADO,GRUPO PARAMILITAR,GRUPO POSDESMOVILIZACIÓN,GUERRILLA,Grupo de categoría,num_cai,avg_integrantes,Presencia_Sin conflicto,Presencia_conflicto interrumpido,Presencia_conflicto pacificado,Intensidad_baja intensidad,Categoría_Fuertemente afectados y persistente,Categoría_Levemente afectados e interrumpido,Categoría_Levemente afectados y finalizado,Categoría_Levemente afectados y persistente,Categoría_Sin conflicto,victimas_pc,violencia_estruct,share_guerrilla,cobertura_cai,personal_pc,diff_guerrilla_param,TOTAL_lag1,TOTAL_roll3
2003,AGUA DE DIOS,1,0,1,10118,9.8833761612967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1.0,25.0,1,0,0,1,0,0,0,0,1,0.0,0.0,0.0,9.8833761612967e-05,0.002470844040324175,0.0,1.0,1.6666666666666667
2003,ALBAN,0,1,1,5341,18.72308556450103,6.0,6.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,2.0,6,1.0,76.6,0,0,1,1,0,0,1,0,0,0.0020595394120951132,5.0,0.3333333333333333,0.0001872308556450103,0.014341883542407789,0.25,7.0,3.6666666666666665
2003,ALBAN,0,1,1,5341,18.72308556450103,6.0,6.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,2.0,6,1.0,76.6,0,0,1,1,0,0,1,0,0,0.0020595394120951132,5.0,0.3333333333333333,0.0001872308556450103,0.014341883542407789,0.25,1.0,3.0
2003,ALBAN,0,1,1,5341,18.72308556450103,2.0,2.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,6,1.0,89.8,0,0,1,1,0,0,1,0,0,0.001310615989515072,5.0,0.5,0.0001872308556450103,0.016813330836921925,0.0,1.0,1.0
2003,ALBAN,0,1,1,5341,18.72308556450103,2.0,2.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,6,1.0,89.8,0,0,1,1,0,0,1,0,0,0.001310615989515072,5.0,0.5,0.0001872308556450103,0.016813330836921925,0.0,1.0,1.0
2003,ANAPOIMA,0,2,2,9826,20.35416242621616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1.0,76.0,0,0,1,1,0,0,1,0,0,0.0,0.0,0.0,0.0001017708121310808,0.007734581721962141,0.0,1.0,2.0
2003,ANOLAIMA,0,3,3,12058,24.87974788522143,4.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,6,2.0,91.0,0,0,1,1,0,0,1,0,0,0.0004146624647536905,0.0,0.5,0.0001658649859014762,0.007546856858517167,0.6666666666666666,2.0,2.3333333333333335
2003,ARBELAEZ,2,0,2,13967,14.319467315815851,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,27.0,0,1,0,1,0,1,0,0,0,0.0005011813560535548,3.5,0.0,7.159733657907926e-05,0.00193312808763514,0.0,1.0,1.3333333333333333
2003,BELTRAN,3,0,3,1672,179.42583732057415,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1.0,4.0,0,0,1,1,0,0,1,0,0,0.0011961722488038277,0.6666666666666666,0.0,0.0005980861244019139,0.0023923444976076554,0.0,1.0,1.6666666666666667
2003,BELTRAN,3,0,3,1672,179.42583732057415,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1.0,4.0,0,0,1,1,0,0,1,0,0,0.0005980861244019139,0.3333333333333333,0.0,0.0005980861244019139,0.0023923444976076554,0.0,3.0,2.3333333333333335
2003,CAJICA,0,2,2,44182,4.526730342673487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,4.0,22.0,1,0,0,1,0,0,0,0,1,0.0,0.0,0.0,9.053460685346974e-05,0.0004979403376940835,0.0,1.0,1.6666666666666667
2003,CHIA,0,1,1,71385,1.4008545212579673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.0,124.0,0,1,0,1,0,1,0,0,0,0.0,0.0,0.0,5.6034180850318695e-05,0.0017370596063598796,0.0,5.0,3.6666666666666665
2003,CHIPAQUE,0,1,1,8159,12.256403971074889,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4,1.0,13.0,0,1,0,1,0,1,0,0,0,0.00012256403971074888,0.0,0.0,0.00012256403971074888,0.0015933325162397352,0.0,2.0,1.6666666666666667
2003,CHOACHI,0,1,1,9991,10.009008107296566,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6,1.0,46.6,0,0,1,1,0,0,1,0,0,0.0,0.0,0.0,0.00010009008107296567,0.0046641977780002,0.5,1.0,3.3333333333333335
2003,CHOCONTA,0,2,2,15741,12.705673083031574,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6,1.0,11.0,0,0,1,1,0,0,1,0,0,0.0003811701924909472,1.5,0.3333333333333333,6.352836541515787e-05,0.0006988120195667365,0.5,17.0,7.333333333333333
2003,EL COLEGIO,0,1,1,16820,5.945303210463734,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.0,101.0,0,1,0,1,0,1,0,0,0,0.000178359096313912,3.0,0.0,0.000178359096313912,0.006004756242568371,0.0,5.0,3.6666666666666665
2003,EL COLEGIO,0,1,1,16820,5.945303210463734,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.0,101.0,0,1,0,1,0,1,0,0,0,0.00029726516052318666,5.0,0.0,0.000178359096313912,0.006004756242568371,0.0,1.0,2.3333333333333335
2003,EL PEÑON,0,4,4,5100,78.4313725490196,4.0,4.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6,3.0,44.0,0,0,1,1,0,0,1,0,0,0.001176470588235294,0.5,1.5,0.000588235294117647,0.008627450980392156,0.8571428571428571,1.0,2.0
2003,EL PEÑON,0,4,4,5100,78.4313725490196,4.0,4.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6,3.0,44.0,0,0,1,1,0,0,1,0,0,0.001568627450980392,1.0,1.5,0.000588235294117647,0.008627450980392156,0.8571428571428571,4.0,3.0
2003,EL PEÑON,0,4,4,5100,78.4313725490196,4.0,4.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6,3.0,44.0,0,0,1,1,0,0,1,0,0,0.000980392156862745,0.25,1.5,0.000588235294117647,0.008627450980392156,0.8571428571428571,4.0,4.0
2003,EL PEÑON,0,4,4,5100,78.4313725490196,3.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,6,3.0,44.0,0,0,1,1,0,0,1,0,0,0.000980392156862745,0.5,1.0,0.000588235294117647,0.008627450980392156,0.75,4.0,4.0
2003,EL PEÑON,0,4,4,5100,78.4313725490196,3.0,3.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,6,3.0,44.0,0,0,1,1,0,0,1,0,0,0.0013725490196078432,1.0,1.0,0.000588235294117647,0.008627450980392156,0.75,4.0,4.0
2003,EL PEÑON,0,4,4,5100,78.4313725490196,3.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,6,3.0,44.0,0,0,1,1,0,0,1,0,0,0.000784313725490196,0.25,1.0,0.000588235294117647,0.008627450980392156,0.75,4.0,4.0
2003,FACATATIVA,3,1,4,79931,5.004316222742115,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,4.0,107.0,0,1,0,1,0,1,0,0,0,2.5021581113710574e-05,0.5,0.0,5.004316222742115e-05,0.0013386545895835158,0.5,3.0,3.3333333333333335
2003,FUNZA,0,1,1,49916,2.003365654299223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2.0,64.0,1,0,0,1,0,0,0,0,1,0.0,0.0,0.0,4.006731308598445e-05,0.0012821540187515025,0.0,1.0,1.0
2003,FUSAGASUGA,1,0,1,82552,1.2113576896986142,4.0,4.0,20.0,8.0,3.0,0.0,0.0,3.0,0.0,2.0,4,6.0,294.0,0,1,0,1,0,1,0,0,0,0.00038763446070355656,28.0,0.5,7.268146138191685e-05,0.0035613916077139257,-0.16666666666666666,10.0,7.0
2003,FUSAGASUGA,1,0,1,82552,1.2113576896986142,4.0,4.0,3.0,8.0,3.0,0.0,0.0,3.0,0.0,2.0,4,6.0,294.0,0,1,0,1,0,1,0,0,0,0.00018170365345479214,11.0,0.5,7.268146138191685e-05,0.0035613916077139257,-0.16666666666666666,1.0,4.0
2003,GACHANCIPA,0,1,1,8840,11.312217194570136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1.0,38.0,1,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.00011312217194570136,0.004298642533936652,0.0,0.0,1.0
2003,GACHETA,1,0,1,9692,10.31778786628147,7.0,7.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,4,1.0,24.0,0,1,0,1,0,1,0,0,0,0.0012381345439537762,5.0,0.5714285714285714,0.0001031778786628147,0.0024762690879075525,0.8,3.0,2.0
2003,GACHETA,1,0,1,9692,10.31778786628147,7.0,7.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,4,1.0,24.0,0,1,0,1,0,1,0,0,0,0.0008254230293025176,1.0,0.5714285714285714,0.0001031778786628147,0.0024762690879075525,0.8,1.0,1.6666666666666667
2003,GIRARDOT,4,0,4,71893,5.5638240162463655,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,9.0,238.0,0,1,0,1,0,1,0,0,0,5.563824016246366e-05,1.0,0.0,0.00012518604036554324,0.003310475289666588,0.0,1.0,2.0
2003,GIRARDOT,4,0,4,71893,5.5638240162463655,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,9.0,238.0,0,1,0,1,0,1,0,0,0,6.954780020307958e-05,1.25,0.0,0.00012518604036554324,0.003310475289666588,0.0,4.0,3.0
2003,GUADUAS,3,4,7,22627,30.93649180182967,24.0,24.0,11.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,4,3.0,22.0,0,1,0,1,0,1,0,0,0,0.0015468245900914835,1.5714285714285714,0.2916666666666667,0.0001325849648649843,0.0009722897423432182,0.875,11.0,9.666666666666666
2003,GUADUAS,3,4,7,22627,30.93649180182967,24.0,24.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,4,3.0,22.0,0,1,0,1,0,1,0,0,0,0.001325849648649843,0.8571428571428571,0.2916666666666667,0.0001325849648649843,0.0009722897423432182,0.875,7.0,8.333333333333334
2003,GUASCA,2,2,4,12157,32.902854322612484,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7,1.0,14.0,1,0,0,1,0,0,0,0,1,0.00016451427161306244,0.0,0.5,8.225713580653122e-05,0.001151599901291437,0.5,11.0,5.333333333333333
2003,GUATAQUI,1,0,1,2372,42.158516020236085,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,1.0,42.0,0,1,0,1,0,1,0,0,0,0.0,0.0,0.0,0.00042158516020236085,0.01770657672849916,0.5,0.0,1.0
2003,GUATAVITA,0,1,1,5156,19.39487975174554,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1.0,60.0,1,0,0,1,0,0,0,0,1,0.0005818463925523662,3.0,0.0,0.0001939487975174554,0.011636927851047323,0.0,2.0,1.5
2003,GUAYABAL DE SIQUIMA,0,3,3,3716,80.7319698600646,20.0,22.0,3.0,4.0,7.0,0.0,0.0,3.0,0.0,9.0,4,1.0,12.0,0,1,0,1,0,1,0,0,0,0.007804090419806243,2.3333333333333335,0.45,0.00026910656620021526,0.0032292787944025836,0.46153846153846156,4.0,3.3333333333333335
2003,GUAYABAL DE SIQUIMA,0,3,3,3716,80.7319698600646,20.0,22.0,1.0,4.0,7.0,0.0,0.0,3.0,0.0,9.0,4,1.0,12.0,0,1,0,1,0,1,0,0,0,0.007265877287405812,1.6666666666666667,0.45,0.00026910656620021526,0.0032292787944025836,0.46153846153846156,3.0,3.3333333333333335
2003,GUAYABETAL,2,1,3,4615,65.00541711809318,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,1.0,26.4,0,1,0,1,0,1,0,0,0,0.0,0.0,0.0,0.00021668472372697725,0.0057204767063921995,0.5,10.0,10.0
2003,LA CALERA,1,0,1,20062,4.9845479015053336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3.0,82.0,0,0,1,1,0,0,1,0,0,0.0,0.0,0.0,0.00014953643704516002,0.004087329279234373,0.0,2.0,2.3333333333333335
2003,LA MESA,1,2,3,21431,13.998413513135178,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,1.0,126.0,0,1,0,1,0,1,0,0,0,9.332275675423452e-05,0.3333333333333333,1.0,4.666137837711726e-05,0.005879333675516775,0.5,3.0,5.666666666666667
2003,LA MESA,1,2,3,21431,13.998413513135178,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,1.0,126.0,0,1,0,1,0,1,0,0,0,0.00027996827026270356,1.6666666666666667,1.0,4.666137837711726e-05,0.005879333675516775,0.5,3.0,3.0
2003,LA PEÑA,0,1,1,6402,15.620118712902215,5.0,5.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,6,1.0,15.4,0,0,1,1,0,0,1,0,0,0.0018744142455482662,7.0,1.4,0.00015620118712902218,0.0024054982817869417,0.875,1.0,1.0
2003,LA VEGA,0,3,3,11684,25.67613830879836,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,6,3.0,10.0,0,0,1,1,0,0,1,0,0,0.0007702841492639507,3.0,0.0,0.0002567613830879836,0.0008558712769599452,0.6666666666666666,3.0,3.0
2003,LA VEGA,0,3,3,11684,25.67613830879836,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,6,3.0,10.0,0,0,1,1,0,0,1,0,0,0.0006846970215679561,2.6666666666666665,0.0,0.0002567613830879836,0.0008558712769599452,0.6666666666666666,3.0,3.0
2003,LA VEGA,0,3,3,11684,25.67613830879836,0.0,0.0,5.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,6,3.0,10.0,0,0,1,1,0,0,1,0,0,0.0007702841492639507,3.0,0.0,0.0002567613830879836,0.0008558712769599452,0.0,3.0,3.0
2003,LA VEGA,0,3,3,11684,25.67613830879836,0.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,6,3.0,10.0,0,0,1,1,0,0,1,0,0,0.0006846970215679561,2.6666666666666665,0.0,0.0002567613830879836,0.0008558712769599452,0.0,3.0,3.0
2003,MACHETA,0,9,9,6833,131.71374213376262,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6,1.0,120.2,0,0,1,1,0,0,1,0,0,0.00014634860237084735,0.1111111111111111,0.0,0.00014634860237084735,0.017591102004975854,0.5,5.0,7.333333333333333
2003,MACHETA,0,9,9,6833,131.71374213376262,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6,1.0,120.2,0,0,1,1,0,0,1,0,0,0.00014634860237084735,0.1111111111111111,0.0,0.00014634860237084735,0.017591102004975854,0.5,9.0,7.666666666666667
2003,MEDINA,1,3,4,9309,42.96916962079708,16.0,16.0,3.0,0.0,13.0,0.0,0.0,1.0,0.0,12.0,4,3.0,307.2,0,1,0,1,0,1,0,0,0,0.0020410355569878613,0.75,0.75,0.0003222687721559781,0.033000322268772156,0.7857142857142857,1.0,2.0
2003,MEDINA,1,3,4,9309,42.96916962079708,16.0,16.0,2.0,0.0,13.0,0.0,0.0,1.0,0.0,12.0,4,3.0,307.2,0,1,0,1,0,1,0,0,0,0.0019336126329358686,0.5,0.75,0.0003222687721559781,0.033000322268772156,0.7857142857142857,4.0,3.0
2003,MOSQUERA,2,1,3,58547,5.124088339282969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5.0,124.0,0,1,0,1,0,1,0,0,0,0.0,0.0,0.0,8.540147232138282e-05,0.0021179565135702938,0.0,1.0,1.6666666666666667
2003,PANDI,0,2,2,4144,48.262548262548265,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1.0,21.0,0,0,1,1,0,0,1,0,0,0.00024131274131274132,0.5,0.0,0.00024131274131274132,0.005067567567567568,0.0,1.0,2.0
2003,PARATEBUENO,2,0,2,5447,36.717459151826695,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4,2.0,80.2,0,1,0,1,0,1,0,0,0,0.00018358729575913347,0.5,0.0,0.00036717459151826694,0.014723701119882505,0.6666666666666666,1.0,1.3333333333333333
2003,PARATEBUENO,2,0,2,5447,36.717459151826695,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4,2.0,80.2,0,1,0,1,0,1,0,0,0,0.00018358729575913347,0.5,0.0,0.00036717459151826694,0.014723701119882505,0.6666666666666666,2.0,1.6666666666666667
2003,PUERTO SALGAR,1,0,1,11621,8.605111436193098,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7,2.0,31.0,1,0,0,1,0,0,0,0,1,8.605111436193098e-05,1.0,0.0,0.00017210222872386197,0.0026675845452198608,-0.5,1.0,1.0
2003,PUERTO SALGAR,1,0,1,11621,8.605111436193098,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7,2.0,31.0,1,0,0,1,0,0,0,0,1,8.605111436193098e-05,1.0,0.0,0.00017210222872386197,0.0026675845452198608,-0.5,1.0,1.0
2003,QUIPILE,2,1,3,7157,41.917004331423776,11.0,11.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,4,1.0,132.8,0,1,0,1,0,1,0,0,0,0.0022355735643426015,1.6666666666666667,0.2727272727272727,0.0001397233477714126,0.018555260584043595,0.75,1.0,1.6666666666666667
2003,QUIPILE,2,1,3,7157,41.917004331423776,11.0,11.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,4,1.0,132.8,0,1,0,1,0,1,0,0,0,0.0018164035210283638,0.6666666666666666,0.2727272727272727,0.0001397233477714126,0.018555260584043595,0.75,3.0,2.3333333333333335
2003,APULO,0,1,1,6791,14.725371815638344,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1.0,38.0,0,0,1,1,0,0,1,0,0,0.00014725371815638345,1.0,0.0,0.00014725371815638345,0.005595641289942571,0.0,1.0,2.0
2003,SAN ANTONIO DEL TEQUENDAMA,0,2,2,9484,21.08814846056516,3.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,6,4.4,171.4,0,0,1,1,0,0,1,0,0,0.0006326444538169548,1.5,0.6666666666666666,0.0004639392661324336,0.018072543230704344,0.6666666666666666,1.0,1.6666666666666667
2003,SASAIMA,0,4,4,8668,46.14674665436087,2.0,2.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,6,1.0,10.0,0,0,1,1,0,0,1,0,0,0.0008075680664513152,1.25,1.5,0.00011536686663590217,0.0011536686663590216,0.75,5.0,3.6666666666666665
2003,SIBATE,0,4,4,21577,18.53825833062984,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2.0,25.0,0,0,1,1,0,0,1,0,0,0.00018538258330629839,1.0,0.0,9.269129165314919e-05,0.0011586411456643649,0.0,2.0,3.3333333333333335
2003,SILVANIA,4,2,6,16600,36.14457831325301,3.0,3.0,28.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,4,2.0,6.0,0,1,0,1,0,1,0,0,0,0.0018674698795180724,4.666666666666667,1.3333333333333333,0.00012048192771084337,0.00036144578313253013,0.8,5.0,5.333333333333333
2003,SILVANIA,4,2,6,16600,36.14457831325301,3.0,3.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,4,2.0,6.0,0,1,0,1,0,1,0,0,0,0.0009036144578313253,2.0,1.3333333333333333,0.00012048192771084337,0.00036144578313253013,0.8,6.0,5.666666666666667
2003,SOACHA,0,3,3,316859,0.946793368659246,0.0,0.0,9.0,10.0,1.0,0.0,0.0,2.0,0.0,1.0,4,26.0,186.03846153846155,0,1,0,1,0,1,0,0,0,5.996358001508558e-05,6.333333333333333,0.0,8.205542528380131e-05,0.0005871332723339452,-0.25,4.0,3.6666666666666665
2003,SOACHA,0,3,3,316859,0.946793368659246,0.0,0.0,13.0,10.0,1.0,0.0,0.0,2.0,0.0,1.0,4,26.0,186.03846153846155,0,1,0,1,0,1,0,0,0,7.258749159720885e-05,7.666666666666667,0.0,8.205542528380131e-05,0.0005871332723339452,-0.25,3.0,3.3333333333333335
2003,SOPO,0,2,2,14687,13.617484850548104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2.0,153.0,1,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.00013617484850548105,0.0104173759106693,0.0,1.0,1.6666666666666667
2003,SUESCA,0,1,1,11577,8.637816360024186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.0,65.0,0,1,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0001727563272004837,0.005614580634015721,0.0,1.0,1.0
2003,SUSA,1,1,2,5519,36.23844899438304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1.0,13.0,1,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0001811922449719152,0.0023554991846348977,0.0,0.0,2.0
2003,TENJO,0,1,1,13742,7.276961141027506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.0,10.0,0,1,0,1,0,1,0,0,0,0.0,0.0,0.0,0.00014553922282055013,0.0007276961141027507,0.0,4.0,2.3333333333333335
2003,TIBACUY,2,2,4,3929,101.80707559175364,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,2.0,61.0,0,1,0,1,0,1,0,0,0,0.0005090353779587681,0.5,0.0,0.0005090353779587681,0.015525579027742428,0.5,2.0,3.6666666666666665
2003,TIBACUY,2,2,4,3929,101.80707559175364,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,2.0,61.0,0,1,0,1,0,1,0,0,0,0.00025451768897938407,0.25,0.0,0.0005090353779587681,0.015525579027742428,0.5,4.0,3.3333333333333335
2003,UBALA,0,2,2,9462,21.13718030014796,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7,1.0,11.0,1,0,0,1,0,0,0,0,1,0.000528429507503699,2.5,0.0,0.0001056859015007398,0.0011625449165081378,-0.5,1.0,1.5
2003,UNE,1,0,1,6127,16.321201240411295,6.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,6,1.0,10.0,0,0,1,1,0,0,1,0,0,0.0009792720744246776,0.0,0.3333333333333333,0.00016321201240411296,0.0016321201240411295,0.6666666666666666,2.0,1.3333333333333333
2003,UTICA,1,1,2,4099,48.79238838741156,12.0,12.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,6,1.0,9.0,0,0,1,1,0,0,1,0,0,0.003659429129055867,1.5,0.4166666666666667,0.00024396194193705782,0.0021956574774335204,0.8333333333333334,4.0,2.6666666666666665
2003,VILLAPINZON,0,1,1,14061,7.111869710546904,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1.0,63.8,0,0,1,1,0,0,1,0,0,0.00035559348552734513,5.0,0.0,7.111869710546903e-05,0.0045373728753289235,0.0,1.0,1.0
2003,VILLETA,3,10,13,20137,64.55777921239509,2.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,4,1.0,21.0,0,1,0,1,0,1,0,0,0,0.00014897949049014252,0.07692307692307693,2.0,4.965983016338084e-05,0.0010428564334309977,0.8,12.0,12.333333333333334
2003,VILLETA,3,10,13,20137,64.55777921239509,2.0,2.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,4,1.0,21.0,0,1,0,1,0,1,0,0,0,0.00044693847147042755,0.5384615384615384,2.0,4.965983016338084e-05,0.0010428564334309977,0.8,13.0,12.666666666666666
2003,VIOTA,0,1,1,12975,7.707129094412332,5.0,5.0,21.0,8.0,5.0,0.0,0.0,4.0,0.0,3.0,4,1.0,91.0,0,1,0,1,0,1,0,0,0,0.0026204238921001925,29.0,0.6,7.707129094412332e-05,0.007013487475915222,-0.125,4.0,3.0
2003,VIOTA,0,1,1,12975,7.707129094412332,5.0,5.0,10.0,8.0,5.0,0.0,0.0,4.0,0.0,3.0,4,1.0,91.0,0,1,0,1,0,1,0,0,0,0.0017726396917148361,18.0,0.6,7.707129094412332e-05,0.007013487475915222,-0.125,1.0,2.0
2003,ZIPACON,1,1,2,3739,53.49023803155924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1.0,5.0,1,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0002674511901577962,0.001337255950788981,0.0,2.0,2.0
2003,ZIPAQUIRA,1,1,2,78736,2.5401341190814875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4.0,103.0,0,0,1,1,0,0,1,0,0,1.2700670595407438e-05,0.5,0.0,5.080268238162975e-05,0.0013081690713269661,0.0,4.0,2.3333333333333335
2003,QUIBDO,2,28,30,104009,28.84365776038612,9.0,9.0,19.0,0.0,10.0,0.0,0.0,4.0,0.0,6.0,3,15.0,545.0,0,1,0,0,0,0,0,0,0,0.00026920747243027045,0.6333333333333333,0.6666666666666666,0.0001442182888019306,0.005239931159803478,0.18181818181818182,17.0,21.333333333333332
2003,QUIBDO,2,28,30,104009,28.84365776038612,9.0,9.0,19.0,0.0,10.0,0.0,0.0,4.0,0.0,6.0,3,15.0,545.0,0,1,0,0,0,0,0,0,0,0.00026920747243027045,0.6333333333333333,0.6666666666666666,0.0001442182888019306,0.005239931159803478,0.18181818181818182,30.0,25.666666666666668
2003,ALTO BAUDO,1,5,6,16791,35.733428622476325,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.2,125.6,0,1,0,1,0,1,0,0,0,5.955571437079388e-05,0.16666666666666666,0.0,7.146685724495265e-05,0.00748019772497171,0.0,0.0,6.0
2003,ALTO BAUDO,1,5,6,16791,35.733428622476325,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.2,125.6,0,1,0,1,0,1,0,0,0,0.00011911142874158776,0.3333333333333333,0.0,7.146685724495265e-05,0.00748019772497171,0.0,6.0,6.0
2003,ATRATO,0,1,1,4462,22.411474675033617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.0,52.2,0,1,0,1,0,1,0,0,0,0.0,0.0,0.0,0.00044822949350067237,0.01169878978036755,0.0,0.0,1.0
2003,BAHIA SOLANO,1,5,6,7562,79.34408886537953,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4,2.0,96.0,0,1,0,1,0,1,0,0,0,0.0005289605924358636,0.5,1.0,0.0002644802962179318,0.012695054218460724,0.0,35.0,25.333333333333332
