FECHA HECHO,COD_DEPTO,DEPARTAMENTO,COD_MUNI,MUNICIPIO,TIPO DELITO,CANTIDAD
22/05/2001,15,BOYACA,15272,FIRAVITOBA,SECUESTRO EXTORSIVO,1
22/05/2001,52,NARIÑO,52258,EL TABLON DE GOMEZ,SECUESTRO EXTORSIVO,1
22/05/2001,52,NARIÑO,52258,EL TABLON DE GOMEZ,SECUESTRO EXTORSIVO,1
22/05/2001,52,NARIÑO,52258,EL TABLON DE GOMEZ,SECUESTRO SIMPLE,1
22/05/2001,52,NARIÑO,52258,EL TABLON DE GOMEZ,SECUESTRO EXTORSIVO,1
22/05/2001,52,NARIÑO,52258,EL TABLON DE GOMEZ,SECUESTRO SIMPLE,1
22/05/2001,52,NARIÑO,52258,EL TABLON DE GOMEZ,SECUESTRO EXTORSIVO,1
22/05/2001,52,NARIÑO,52258,EL TABLON DE GOMEZ,SECUESTRO SIMPLE,1
22/05/2001,52,NARIÑO,52258,EL TABLON DE GOMEZ,SECUESTRO EXTORSIVO,1
22/05/2001,52,NARIÑO,52258,EL TABLON DE GOMEZ,SECUESTRO EXTORSIVO,1
22/05/2001,23,CORDOBA,23807,TIERRALTA,SECUESTRO SIMPLE,1
22/05/2001,54,NORTE DE SANTANDER,54001,CUCUTA,SECUESTRO SIMPLE,1
22/05/2001,44,LA GUAJIRA,44001,RIOHACHA,SECUESTRO EXTORSIVO,1
22/05/2001,23,CORDOBA,23807,TIERRALTA,SECUESTRO SIMPLE,1
22/05/2001,05,ANTIOQUIA,05134,CAMPAMENTO,SECUESTRO SIMPLE,1
22/05/2001,23,CORDOBA,23807,TIERRALTA,SECUESTRO SIMPLE,1
22/05/2001,23,CORDOBA,23807,TIERRALTA,SECUESTRO SIMPLE,1
22/05/2001,23,CORDOBA,23807,TIERRALTA,SECUESTRO SIMPLE,1
22/05/2001,05,ANTIOQUIA,05467,MONTEBELLO,SECUESTRO SIMPLE,1
23/05/2001,05,ANTIOQUIA,05656,SAN JERONIMO,SECUESTRO SIMPLE,1
24/05/2001,17,CALDAS,17001,MANIZALES,SECUESTRO SIMPLE,1
24/05/2001,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1
24/05/2001,54,NORTE DE SANTANDER,54498,OCAÑA,SECUESTRO EXTORSIVO,1
24/05/2001,54,NORTE DE SANTANDER,54498,OCAÑA,SECUESTRO EXTORSIVO,1
24/05/2001,54,NORTE DE SANTANDER,54498,OCAÑA,SECUESTRO EXTORSIVO,1
24/05/2001,54,NORTE DE SANTANDER,54498,OCAÑA,SECUESTRO EXTORSIVO,1
24/05/2001,54,NORTE DE SANTANDER,54498,OCAÑA,SECUESTRO EXTORSIVO,1
24/05/2001,47,MAGDALENA,47189,CIENAGA,SECUESTRO SIMPLE,1
24/05/2001,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO EXTORSIVO,1
24/05/2001,54,NORTE DE SANTANDER,54498,OCAÑA,SECUESTRO EXTORSIVO,1
24/05/2001,20,CESAR,20011,AGUACHICA,SECUESTRO SIMPLE,1
24/05/2001,20,CESAR,20011,AGUACHICA,SECUESTRO SIMPLE,1
24/05/2001,54,NORTE DE SANTANDER,54498,OCAÑA,SECUESTRO EXTORSIVO,1
24/05/2001,15,BOYACA,15272,FIRAVITOBA,SECUESTRO EXTORSIVO,1
24/05/2001,50,META,50001,VILLAVICENCIO,SECUESTRO SIMPLE,1
25/05/2001,20,CESAR,20011,AGUACHICA,SECUESTRO SIMPLE,1
25/05/2001,20,CESAR,20011,AGUACHICA,SECUESTRO SIMPLE,1
25/05/2001,68,SANTANDER,68307,GIRON,SECUESTRO SIMPLE,1
25/05/2001,20,CESAR,20011,AGUACHICA,SECUESTRO SIMPLE,1
25/05/2001,20,CESAR,20011,AGUACHICA,SECUESTRO SIMPLE,1
25/05/2001,20,CESAR,20011,AGUACHICA,SECUESTRO SIMPLE,1
25/05/2001,20,CESAR,20011,AGUACHICA,SECUESTRO SIMPLE,1
25/05/2001,68,SANTANDER,68081,BARRANCABERMEJA,SECUESTRO SIMPLE,1
25/05/2001,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO SIMPLE,1
25/05/2001,20,CESAR,20011,AGUACHICA,SECUESTRO SIMPLE,1
26/05/2001,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO EXTORSIVO,1
26/05/2001,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO EXTORSIVO,1
26/05/2001,19,CAUCA,19256,EL TAMBO,SECUESTRO EXTORSIVO,1
26/05/2001,19,CAUCA,19256,EL TAMBO,SECUESTRO SIMPLE,1
27/05/2001,68,SANTANDER,68444,MATANZA,SECUESTRO EXTORSIVO,1
27/05/2001,20,CESAR,20383,LA GLORIA,SECUESTRO SIMPLE,1
28/05/2001,68,SANTANDER,68444,MATANZA,SECUESTRO SIMPLE,1
28/05/2001,05,ANTIOQUIA,05591,PUERTO TRIUNFO,SECUESTRO SIMPLE,1
28/05/2001,05,ANTIOQUIA,05591,PUERTO TRIUNFO,SECUESTRO SIMPLE,1
29/05/2001,05,ANTIOQUIA,05002,ABEJORRAL,SECUESTRO EXTORSIVO,1
29/05/2001,05,ANTIOQUIA,05001,MEDELLIN,SECUESTRO SIMPLE,1
29/05/2001,50,META,50001,VILLAVICENCIO,SECUESTRO EXTORSIVO,1
29/05/2001,05,ANTIOQUIA,05440,MARINILLA,SECUESTRO SIMPLE,1
29/05/2001,41,HUILA,41807,TIMANA,SECUESTRO SIMPLE,1
29/05/2001,05,ANTIOQUIA,05002,ABEJORRAL,SECUESTRO SIMPLE,1
29/05/2001,41,HUILA,41807,TIMANA,SECUESTRO EXTORSIVO,1
29/05/2001,50,META,50001,VILLAVICENCIO,SECUESTRO EXTORSIVO,1
29/05/2001,23,CORDOBA,23464,MOMIL,SECUESTRO EXTORSIVO,1
29/05/2001,23,CORDOBA,23464,MOMIL,SECUESTRO EXTORSIVO,1
29/05/2001,73,TOLIMA,73547,PIEDRAS,SECUESTRO EXTORSIVO,1
29/05/2001,44,LA GUAJIRA,44001,RIOHACHA,SECUESTRO SIMPLE,1
30/05/2001,47,MAGDALENA,47189,CIENAGA,SECUESTRO EXTORSIVO,1
30/05/2001,68,SANTANDER,68615,RIONEGRO,SECUESTRO EXTORSIVO,1
31/05/2001,17,CALDAS,17013,AGUADAS,SECUESTRO EXTORSIVO,1
31/05/2001,17,CALDAS,17013,AGUADAS,SECUESTRO EXTORSIVO,1
31/05/2001,19,CAUCA,19698,SANTANDER DE QUILICHAO,SECUESTRO SIMPLE,1
31/05/2001,19,CAUCA,19698,SANTANDER DE QUILICHAO,SECUESTRO EXTORSIVO,1
31/05/2001,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1
01/06/2001,05,ANTIOQUIA,05854,VALDIVIA,SECUESTRO EXTORSIVO,1
01/06/2001,05,ANTIOQUIA,05854,VALDIVIA,SECUESTRO SIMPLE,1
01/06/2001,05,ANTIOQUIA,05854,VALDIVIA,SECUESTRO SIMPLE,1
01/06/2001,05,ANTIOQUIA,05234,DABEIBA,SECUESTRO EXTORSIVO,1
01/06/2001,05,ANTIOQUIA,05660,SAN LUIS,SECUESTRO SIMPLE,1
01/06/2001,68,SANTANDER,68101,BOLIVAR,SECUESTRO EXTORSIVO,1
01/06/2001,68,SANTANDER,68001,BUCARAMANGA,SECUESTRO EXTORSIVO,1
01/06/2001,19,CAUCA,19001,POPAYAN,SECUESTRO EXTORSIVO,1
01/06/2001,19,CAUCA,19001,POPAYAN,SECUESTRO EXTORSIVO,1
01/06/2001,27,CHOCO,27073,BAGADO,SECUESTRO SIMPLE,1
02/06/2001,08,ATLANTICO,08372,JUAN DE ACOSTA,SECUESTRO EXTORSIVO,1
02/06/2001,20,CESAR,20383,LA GLORIA,SECUESTRO EXTORSIVO,1
02/06/2001,05,ANTIOQUIA,05887,YARUMAL,SECUESTRO EXTORSIVO,1
02/06/2001,05,ANTIOQUIA,05887,YARUMAL,SECUESTRO EXTORSIVO,1
02/06/2001,68,SANTANDER,68001,BUCARAMANGA,SECUESTRO EXTORSIVO,1
03/06/2001,70,SUCRE,70678,SAN BENITO ABAD,SECUESTRO EXTORSIVO,1
03/06/2001,15,BOYACA,15001,TUNJA,SECUESTRO EXTORSIVO,1
04/06/2001,05,ANTIOQUIA,05234,DABEIBA,SECUESTRO EXTORSIVO,1
04/06/2001,68,SANTANDER,68255,EL PLAYON,SECUESTRO SIMPLE,1
04/06/2001,05,ANTIOQUIA,05697,EL SANTUARIO,SECUESTRO SIMPLE,1
04/06/2001,13,BOLIVAR,13001,CARTAGENA,SECUESTRO SIMPLE,1
04/06/2001,05,ANTIOQUIA,05660,SAN LUIS,SECUESTRO SIMPLE,1
04/06/2001,05,ANTIOQUIA,05660,SAN LUIS,SECUESTRO EXTORSIVO,1
04/06/2001,73,TOLIMA,73268,ESPINAL,SECUESTRO EXTORSIVO,1
04/06/2001,20,CESAR,20011,AGUACHICA,SECUESTRO SIMPLE,1
04/06/2001,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1
05/06/2001,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO SIMPLE,1
05/06/2001,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO EXTORSIVO,1
06/06/2001,17,CALDAS,17653,SALAMINA,SECUESTRO EXTORSIVO,1
06/06/2001,44,LA GUAJIRA,44001,RIOHACHA,SECUESTRO EXTORSIVO,1
06/06/2001,25,CUNDINAMARCA,25743,SILVANIA,SECUESTRO EXTORSIVO,1
06/06/2001,25,CUNDINAMARCA,25743,SILVANIA,SECUESTRO EXTORSIVO,1
06/06/2001,05,ANTIOQUIA,05038,ANGOSTURA,SECUESTRO SIMPLE,1
06/06/2001,05,ANTIOQUIA,05660,SAN LUIS,SECUESTRO SIMPLE,1
06/06/2001,08,ATLANTICO,08638,SABANALARGA,SECUESTRO SIMPLE,1
06/06/2001,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO SIMPLE,1
06/06/2001,05,ANTIOQUIA,05001,MEDELLIN,SECUESTRO SIMPLE,1
07/06/2001,19,CAUCA,19824,TOTORO,SECUESTRO SIMPLE,1
07/06/2001,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO SIMPLE,1
08/06/2001,05,ANTIOQUIA,05652,SAN FRANCISCO,SECUESTRO SIMPLE,1
08/06/2001,47,MAGDALENA,47189,CIENAGA,SECUESTRO EXTORSIVO,1
08/06/2001,47,MAGDALENA,47189,CIENAGA,SECUESTRO EXTORSIVO,1
08/06/2001,47,MAGDALENA,47189,CIENAGA,SECUESTRO EXTORSIVO,1
08/06/2001,47,MAGDALENA,47189,CIENAGA,SECUESTRO EXTORSIVO,1
08/06/2001,47,MAGDALENA,47189,CIENAGA,SECUESTRO SIMPLE,1
08/06/2001,47,MAGDALENA,47189,CIENAGA,SECUESTRO EXTORSIVO,1
08/06/2001,47,MAGDALENA,47189,CIENAGA,SECUESTRO EXTORSIVO,1
08/06/2001,47,MAGDALENA,47189,CIENAGA,SECUESTRO SIMPLE,1
08/06/2001,47,MAGDALENA,47189,CIENAGA,SECUESTRO EXTORSIVO,1
08/06/2001,05,ANTIOQUIA,05615,RIONEGRO,SECUESTRO SIMPLE,1
08/06/2001,76,VALLE DEL CAUCA,76275,FLORIDA,SECUESTRO EXTORSIVO,1
08/06/2001,47,MAGDALENA,47189,CIENAGA,SECUESTRO SIMPLE,1
08/06/2001,47,MAGDALENA,47189,CIENAGA,SECUESTRO SIMPLE,1
08/06/2001,47,MAGDALENA,47189,CIENAGA,SECUESTRO SIMPLE,1
08/06/2001,19,CAUCA,19698,SANTANDER DE QUILICHAO,SECUESTRO SIMPLE,1
08/06/2001,19,CAUCA,19698,SANTANDER DE QUILICHAO,SECUESTRO SIMPLE,1
08/06/2001,05,ANTIOQUIA,05652,SAN FRANCISCO,SECUESTRO SIMPLE,1
08/06/2001,20,CESAR,20001,VALLEDUPAR,SECUESTRO SIMPLE,1
08/06/2001,19,CAUCA,19001,POPAYAN,SECUESTRO EXTORSIVO,1
08/06/2001,47,MAGDALENA,47189,CIENAGA,SECUESTRO SIMPLE,1
09/06/2001,20,CESAR,20443,MANAURE,SECUESTRO EXTORSIVO,1
09/06/2001,20,CESAR,20443,MANAURE,SECUESTRO EXTORSIVO,1
09/06/2001,68,SANTANDER,68081,BARRANCABERMEJA,SECUESTRO SIMPLE,1
09/06/2001,95,GUAVIARE,95025,EL RETORNO,SECUESTRO EXTORSIVO,1
10/06/2001,52,NARIÑO,52356,IPIALES,SECUESTRO EXTORSIVO,1
10/06/2001,54,NORTE DE SANTANDER,54001,CUCUTA,SECUESTRO EXTORSIVO,1
10/06/2001,17,CALDAS,17001,MANIZALES,SECUESTRO SIMPLE,1
11/06/2001,25,CUNDINAMARCA,25594,QUETAME,SECUESTRO EXTORSIVO,1
11/06/2001,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1
11/06/2001,44,LA GUAJIRA,44001,RIOHACHA,SECUESTRO EXTORSIVO,1
11/06/2001,20,CESAR,20001,VALLEDUPAR,SECUESTRO SIMPLE,1
12/06/2001,05,ANTIOQUIA,05541,PEÑOL,SECUESTRO SIMPLE,1
12/06/2001,05,ANTIOQUIA,05541,PEÑOL,SECUESTRO SIMPLE,1
12/06/2001,05,ANTIOQUIA,05541,PEÑOL,SECUESTRO SIMPLE,1
12/06/2001,05,ANTIOQUIA,05541,PEÑOL,SECUESTRO SIMPLE,1
12/06/2001,05,ANTIOQUIA,05440,MARINILLA,SECUESTRO SIMPLE,1
12/06/2001,05,ANTIOQUIA,05440,MARINILLA,SECUESTRO SIMPLE,1
12/06/2001,05,ANTIOQUIA,05001,MEDELLIN,SECUESTRO SIMPLE,1
12/06/2001,25,CUNDINAMARCA,25524,PANDI,SECUESTRO SIMPLE,1
12/06/2001,25,CUNDINAMARCA,25524,PANDI,SECUESTRO SIMPLE,1
12/06/2001,05,ANTIOQUIA,05113,BURITICA,SECUESTRO SIMPLE,1
13/06/2001,05,ANTIOQUIA,05660,SAN LUIS,SECUESTRO SIMPLE,1
13/06/2001,05,ANTIOQUIA,05660,SAN LUIS,SECUESTRO SIMPLE,1
13/06/2001,05,ANTIOQUIA,05660,SAN LUIS,SECUESTRO SIMPLE,1
13/06/2001,05,ANTIOQUIA,05660,SAN LUIS,SECUESTRO SIMPLE,1
13/06/2001,05,ANTIOQUIA,05660,SAN LUIS,SECUESTRO SIMPLE,1
13/06/2001,05,ANTIOQUIA,05660,SAN LUIS,SECUESTRO SIMPLE,1
13/06/2001,05,ANTIOQUIA,05660,SAN LUIS,SECUESTRO SIMPLE,1
13/06/2001,05,ANTIOQUIA,05660,SAN LUIS,SECUESTRO SIMPLE,1
13/06/2001,05,ANTIOQUIA,05660,SAN LUIS,SECUESTRO SIMPLE,1
13/06/2001,25,CUNDINAMARCA,25245,EL COLEGIO,SECUESTRO EXTORSIVO,1
13/06/2001,15,BOYACA,15001,TUNJA,SECUESTRO SIMPLE,1
13/06/2001,05,ANTIOQUIA,05660,SAN LUIS,SECUESTRO SIMPLE,1
13/06/2001,05,ANTIOQUIA,05660,SAN LUIS,SECUESTRO SIMPLE,1
13/06/2001,50,META,50325,MAPIRIPAN,SECUESTRO EXTORSIVO,1
13/06/2001,50,META,50325,MAPIRIPAN,SECUESTRO SIMPLE,1
13/06/2001,50,META,50325,MAPIRIPAN,SECUESTRO SIMPLE,1
13/06/2001,50,META,50325,MAPIRIPAN,SECUESTRO SIMPLE,1
14/06/2001,50,META,50313,GRANADA,SECUESTRO SIMPLE,1
14/06/2001,20,CESAR,20443,MANAURE,SECUESTRO SIMPLE,1
14/06/2001,20,CESAR,20443,MANAURE,SECUESTRO SIMPLE,1
14/06/2001,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO SIMPLE,1
15/06/2001,50,META,50001,VILLAVICENCIO,SECUESTRO SIMPLE,1
15/06/2001,15,BOYACA,15238,DUITAMA,SECUESTRO SIMPLE,1
15/06/2001,50,META,50001,VILLAVICENCIO,SECUESTRO EXTORSIVO,1
15/06/2001,68,SANTANDER,68547,PIEDECUESTA,SECUESTRO SIMPLE,1
16/06/2001,68,SANTANDER,68861,VELEZ,SECUESTRO EXTORSIVO,1
17/06/2001,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO SIMPLE,1
17/06/2001,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO SIMPLE,1
17/06/2001,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO SIMPLE,1
17/06/2001,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO SIMPLE,1
17/06/2001,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO SIMPLE,1
17/06/2001,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO SIMPLE,1
17/06/2001,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO SIMPLE,1
17/06/2001,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO SIMPLE,1
17/06/2001,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO SIMPLE,1
17/06/2001,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO SIMPLE,1
17/06/2001,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO SIMPLE,1
17/06/2001,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO SIMPLE,1
17/06/2001,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO SIMPLE,1
17/06/2001,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO SIMPLE,1
17/06/2001,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO SIMPLE,1
17/06/2001,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO SIMPLE,1
17/06/2001,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1
17/06/2001,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO SIMPLE,1
17/06/2001,20,CESAR,20517,PAILITAS,SECUESTRO SIMPLE,1
17/06/2001,20,CESAR,20228,CURUMANI,SECUESTRO SIMPLE,1
18/06/2001,19,CAUCA,19824,TOTORO,SECUESTRO EXTORSIVO,1
18/06/2001,19,CAUCA,19824,TOTORO,SECUESTRO EXTORSIVO,1
18/06/2001,19,CAUCA,19001,POPAYAN,SECUESTRO SIMPLE,1
19/06/2001,19,CAUCA,19001,POPAYAN,SECUESTRO SIMPLE,1
19/06/2001,44,LA GUAJIRA,44078,BARRANCAS,SECUESTRO SIMPLE,1
19/06/2001,44,LA GUAJIRA,44078,BARRANCAS,SECUESTRO SIMPLE,1
19/06/2001,27,CHOCO,27001,QUIBDO,SECUESTRO EXTORSIVO,1
19/06/2001,05,ANTIOQUIA,05313,GRANADA,SECUESTRO SIMPLE,1
19/06/2001,05,ANTIOQUIA,05313,GRANADA,SECUESTRO SIMPLE,1
19/06/2001,05,ANTIOQUIA,05030,AMAGA,SECUESTRO SIMPLE,1
19/06/2001,15,BOYACA,15238,DUITAMA,SECUESTRO EXTORSIVO,1
19/06/2001,54,NORTE DE SANTANDER,54001,CUCUTA,SECUESTRO SIMPLE,1
19/06/2001,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO EXTORSIVO,1
20/06/2001,05,ANTIOQUIA,05148,EL CARMEN DE VIBORAL,SECUESTRO EXTORSIVO,1
20/06/2001,15,BOYACA,15455,MIRAFLORES,SECUESTRO EXTORSIVO,1
21/06/2001,19,CAUCA,19760,SOTARA,SECUESTRO SIMPLE,1
21/06/2001,19,CAUCA,19760,SOTARA,SECUESTRO SIMPLE,1
21/06/2001,19,CAUCA,19760,SOTARA,SECUESTRO SIMPLE,1
21/06/2001,19,CAUCA,19760,SOTARA,SECUESTRO SIMPLE,1
21/06/2001,19,CAUCA,19760,SOTARA,SECUESTRO SIMPLE,1
21/06/2001,19,CAUCA,19760,SOTARA,SECUESTRO EXTORSIVO,1
21/06/2001,05,ANTIOQUIA,05001,MEDELLIN,SECUESTRO SIMPLE,1
21/06/2001,05,ANTIOQUIA,05001,MEDELLIN,SECUESTRO SIMPLE,1
21/06/2001,25,CUNDINAMARCA,25299,GAMA,SECUESTRO EXTORSIVO,1
21/06/2001,50,META,50001,VILLAVICENCIO,SECUESTRO EXTORSIVO,1
21/06/2001,25,CUNDINAMARCA,25743,SILVANIA,SECUESTRO EXTORSIVO,1
21/06/2001,25,CUNDINAMARCA,25743,SILVANIA,SECUESTRO EXTORSIVO,1
21/06/2001,25,CUNDINAMARCA,25743,SILVANIA,SECUESTRO EXTORSIVO,1
21/06/2001,50,META,50001,VILLAVICENCIO,SECUESTRO SIMPLE,1
22/06/2001,20,CESAR,20011,AGUACHICA,SECUESTRO SIMPLE,1
22/06/2001,20,CESAR,20011,AGUACHICA,SECUESTRO SIMPLE,1
22/06/2001,20,CESAR,20011,AGUACHICA,SECUESTRO EXTORSIVO,1
22/06/2001,20,CESAR,20550,PELAYA,SECUESTRO EXTORSIVO,1
22/06/2001,73,TOLIMA,73226,CUNDAY,SECUESTRO EXTORSIVO,1
22/06/2001,20,CESAR,20011,AGUACHICA,SECUESTRO SIMPLE,1
22/06/2001,05,ANTIOQUIA,05197,COCORNA,SECUESTRO SIMPLE,1
22/06/2001,85,CASANARE,85430,TRINIDAD,SECUESTRO SIMPLE,1
22/06/2001,85,CASANARE,85430,TRINIDAD,SECUESTRO SIMPLE,1
22/06/2001,85,CASANARE,85430,TRINIDAD,SECUESTRO SIMPLE,1
23/06/2001,15,BOYACA,15322,GUATEQUE,SECUESTRO EXTORSIVO,1
23/06/2001,17,CALDAS,17042,ANSERMA,SECUESTRO EXTORSIVO,1
23/06/2001,05,ANTIOQUIA,05113,BURITICA,SECUESTRO SIMPLE,1
23/06/2001,05,ANTIOQUIA,05113,BURITICA,SECUESTRO SIMPLE,1
23/06/2001,05,ANTIOQUIA,05113,BURITICA,SECUESTRO SIMPLE,1
23/06/2001,05,ANTIOQUIA,05113,BURITICA,SECUESTRO SIMPLE,1
23/06/2001,05,ANTIOQUIA,05113,BURITICA,SECUESTRO SIMPLE,1
23/06/2001,05,ANTIOQUIA,05113,BURITICA,SECUESTRO SIMPLE,1
23/06/2001,05,ANTIOQUIA,05113,BURITICA,SECUESTRO SIMPLE,1
23/06/2001,05,ANTIOQUIA,05660,SAN LUIS,SECUESTRO SIMPLE,1
23/06/2001,76,VALLE DEL CAUCA,76109,BUENAVENTURA,SECUESTRO SIMPLE,1
23/06/2001,47,MAGDALENA,47001,SANTA MARTA,SECUESTRO SIMPLE,1
25/06/2001,27,CHOCO,27660,SAN JOSE DEL PALMAR,SECUESTRO EXTORSIVO,1
25/06/2001,27,CHOCO,27660,SAN JOSE DEL PALMAR,SECUESTRO SIMPLE,1
25/06/2001,27,CHOCO,27660,SAN JOSE DEL PALMAR,SECUESTRO SIMPLE,1
25/06/2001,27,CHOCO,27660,SAN JOSE DEL PALMAR,SECUESTRO SIMPLE,1
25/06/2001,27,CHOCO,27660,SAN JOSE DEL PALMAR,SECUESTRO SIMPLE,1
25/06/2001,76,VALLE DEL CAUCA,76275,FLORIDA,SECUESTRO EXTORSIVO,1
26/06/2001,05,ANTIOQUIA,05660,SAN LUIS,SECUESTRO EXTORSIVO,1
27/06/2001,68,SANTANDER,68444,MATANZA,SECUESTRO EXTORSIVO,1
27/06/2001,15,BOYACA,15759,SOGAMOSO,SECUESTRO EXTORSIVO,1
27/06/2001,85,CASANARE,85010,AGUAZUL,SECUESTRO SIMPLE,1
27/06/2001,05,ANTIOQUIA,05854,VALDIVIA,SECUESTRO SIMPLE,1
27/06/2001,05,ANTIOQUIA,05854,VALDIVIA,SECUESTRO SIMPLE,1
27/06/2001,05,ANTIOQUIA,05001,MEDELLIN,SECUESTRO EXTORSIVO,1
27/06/2001,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO SIMPLE,1
27/06/2001,47,MAGDALENA,47001,SANTA MARTA,SECUESTRO SIMPLE,1
27/06/2001,05,ANTIOQUIA,05854,VALDIVIA,SECUESTRO SIMPLE,1
27/06/2001,13,BOLIVAR,13001,CARTAGENA,SECUESTRO SIMPLE,1
28/06/2001,05,ANTIOQUIA,05101,CIUDAD BOLIVAR,SECUESTRO EXTORSIVO,1
28/06/2001,54,NORTE DE SANTANDER,54670,SAN CALIXTO,SECUESTRO SIMPLE,1
28/06/2001,05,ANTIOQUIA,05001,MEDELLIN,SECUESTRO SIMPLE,1
29/06/2001,73,TOLIMA,73861,VENADILLO,SECUESTRO SIMPLE,1
29/06/2001,73,TOLIMA,73861,VENADILLO,SECUESTRO SIMPLE,1
29/06/2001,73,TOLIMA,73861,VENADILLO,SECUESTRO SIMPLE,1
29/06/2001,73,TOLIMA,73861,VENADILLO,SECUESTRO SIMPLE,1
29/06/2001,73,TOLIMA,73861,VENADILLO,SECUESTRO SIMPLE,1
29/06/2001,73,TOLIMA,73861,VENADILLO,SECUESTRO SIMPLE,1
29/06/2001,73,TOLIMA,73861,VENADILLO,SECUESTRO SIMPLE,1
29/06/2001,73,TOLIMA,73861,VENADILLO,SECUESTRO SIMPLE,1
29/06/2001,73,TOLIMA,73861,VENADILLO,SECUESTRO SIMPLE,1
29/06/2001,73,TOLIMA,73861,VENADILLO,SECUESTRO SIMPLE,1
29/06/2001,73,TOLIMA,73861,VENADILLO,SECUESTRO SIMPLE,1
29/06/2001,73,TOLIMA,73861,VENADILLO,SECUESTRO SIMPLE,1
29/06/2001,73,TOLIMA,73861,VENADILLO,SECUESTRO SIMPLE,1
29/06/2001,73,TOLIMA,73861,VENADILLO,SECUESTRO SIMPLE,1
29/06/2001,73,TOLIMA,73861,VENADILLO,SECUESTRO SIMPLE,1
29/06/2001,73,TOLIMA,73861,VENADILLO,SECUESTRO SIMPLE,1
29/06/2001,73,TOLIMA,73861,VENADILLO,SECUESTRO SIMPLE,1
29/06/2001,73,TOLIMA,73861,VENADILLO,SECUESTRO SIMPLE,1
29/06/2001,73,TOLIMA,73861,VENADILLO,SECUESTRO SIMPLE,1
29/06/2001,73,TOLIMA,73861,VENADILLO,SECUESTRO SIMPLE,1
29/06/2001,73,TOLIMA,73861,VENADILLO,SECUESTRO SIMPLE,1
29/06/2001,73,TOLIMA,73861,VENADILLO,SECUESTRO SIMPLE,1
29/06/2001,73,TOLIMA,73861,VENADILLO,SECUESTRO SIMPLE,1
29/06/2001,73,TOLIMA,73861,VENADILLO,SECUESTRO SIMPLE,1
29/06/2001,73,TOLIMA,73861,VENADILLO,SECUESTRO SIMPLE,1
29/06/2001,73,TOLIMA,73861,VENADILLO,SECUESTRO SIMPLE,1
29/06/2001,73,TOLIMA,73861,VENADILLO,SECUESTRO SIMPLE,1
29/06/2001,27,CHOCO,27006,ACANDI,SECUESTRO SIMPLE,1
29/06/2001,73,TOLIMA,73861,VENADILLO,SECUESTRO SIMPLE,1
29/06/2001,66,RISARALDA,66088,BELEN DE UMBRIA,SECUESTRO SIMPLE,1
29/06/2001,73,TOLIMA,73686,SANTA ISABEL,SECUESTRO EXTORSIVO,1
29/06/2001,73,TOLIMA,73861,VENADILLO,SECUESTRO SIMPLE,1
29/06/2001,73,TOLIMA,73861,VENADILLO,SECUESTRO SIMPLE,1
29/06/2001,05,ANTIOQUIA,05854,VALDIVIA,SECUESTRO SIMPLE,1
29/06/2001,05,ANTIOQUIA,05467,MONTEBELLO,SECUESTRO SIMPLE,1
29/06/2001,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO EXTORSIVO,1
29/06/2001,11,BOGOTA D.C.,11001,BOGOTA D.C.,SECUESTRO EXTORSIVO,1
30/06/2001,47,MAGDALENA,47288,FUNDACION,SECUESTRO EXTORSIVO,1
